age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
24.0,,,,0.0,1.4,,-42.7,,,,,no,,,student,,,,
,406.0,,,,1.1,93994.0,,,,,,unknown,,,,no,,,
,,,,,,,,,,,mon,unknown,,,services,no,married,,
,64.0,,,,,94465.0,-41.8,4961.0,,,,unknown,,,,yes,,jun,
,61.0,,,0.0,,94465.0,-41.8,,5228.1,,,,,,admin.,,,,
36.0,723.0,1.0,999.0,0.0,,,,,5195.8,cellular,,,,,,,,,nonexistent
,27.0,3.0,,,1.4,93918.0,,4968.0,,cellular,,no,,,,,,jul,nonexistent
41.0,,,,,1.4,94465.0,,4866.0,5228.1,telephone,thu,,basic.6y,,,,,,
,,,,0.0,,,,,,cellular,,,basic.4y,,,,,,nonexistent
37.0,,,,,,93.2,,,,cellular,,no,professional.course,,,,,,
46.0,,,999.0,,1.4,,,,,,,unknown,,yes,,,,,nonexistent
,,,999.0,,,92963.0,,1262.0,,,,,,,,,,,
,,,999.0,,,93918.0,,,,,,no,,yes,,,single,,nonexistent
,,,,,,,,0.873,,,,no,,,,,,aug,
54.0,,3.0,,,,,,,,,mon,no,,,management,,,may,nonexistent
41.0,81.0,,,,,94465.0,,,5228.1,,wed,,,,,,,,
39.0,340.0,,,0.0,,,,,5191.0,,,no,basic.9y,,housemaid,,married,may,
,,6.0,,,,92963.0,,,,cellular,wed,no,,,services,,,jun,
,,,,,,,,,5099.1,cellular,tue,,,no,,,,,nonexistent
,,,,,-0.1,,-42.0,,5195.8,telephone,,no,,,,,,,nonexistent
50.0,,3.0,999.0,,1.1,,-36.4,,,telephone,thu,,,,,,,,
,,,999.0,,,,,,,cellular,,,basic.9y,,,no,,aug,
,57.0,,,,,,,,5195.8,cellular,fri,,,,,yes,married,,
,,,999.0,0.0,1.4,,,,5228.1,,thu,unknown,high.school,yes,,no,,,
,,,,,,,,4859.0,5191.0,telephone,wed,,,no,management,,married,,
,,,,0.0,,,,,,,,no,,,,no,,,
50.0,119.0,,,,,,-42.7,,,,tue,,basic.4y,,,,,,nonexistent
,,1.0,5.0,,-1.8,,-47.1,1.41,,cellular,,,,,,no,married,apr,
42.0,131.0,,999.0,0.0,,,,,,,,,,,,,,nov,
,,,999.0,,,,,,,,,no,,,blue-collar,,,jun,
,,1.0,,,,93994.0,,4858.0,,,,,university.degree,,,no,,may,nonexistent
,,,,,,92893.0,-46.2,,,,mon,,,yes,blue-collar,,married,,nonexistent
,165.0,,999.0,,,93918.0,,,5228.1,cellular,thu,,,,technician,,,jul,
,119.0,,,,,,,4856.0,5191.0,,,no,,,services,no,,may,
,,,,1.0,,,-46.2,,,cellular,,,high.school,,,,,,
,,,,,,92893.0,,1344.0,,,tue,,,,,,,,success
,,,,,1.4,,,4967.0,,,wed,,professional.course,no,,no,,,
,,2.0,,0.0,1.1,,-36.4,,5191.0,,,no,,,,,married,,
,87.0,,999.0,,,,-47.1,,,,wed,,,,blue-collar,yes,married,,
64.0,205.0,,,,,,,,,,tue,no,,,management,no,,,
,635.0,,,,1.4,94465.0,,,,,,,,,,no,single,,
,,,,,1.4,,-42.7,4957.0,,cellular,wed,,,,,,,,nonexistent
,,,,,,,,,,,,unknown,,,retired,,married,jun,nonexistent
,,,,,-1.8,,,,,,,no,,yes,blue-collar,,,,failure
,260.0,,,,,,,,,,,,basic.9y,,,,,,
,,,,0.0,,93918.0,,,5228.1,,,no,,,,,,,
,96.0,,999.0,,,93444.0,-36.1,,,,,unknown,,no,blue-collar,,,,
28.0,280.0,,,0.0,,93918.0,,4962.0,,,,,,,technician,,married,jul,
,,,,,-1.8,,,1299.0,5099.1,cellular,,,,no,,,divorced,may,
39.0,80.0,,999.0,0.0,,,-36.1,,,,,no,,,,yes,,,nonexistent
,,,,,,,,,,cellular,,no,,,,,,,
23.0,,3.0,999.0,0.0,1.4,,,,,,,,,,,,single,jul,
40.0,,,,,,,-46.2,,5099.1,cellular,fri,unknown,,no,admin.,yes,,,
,,,,0.0,,,,,,,,,professional.course,,,,single,,
,,,,0.0,1.1,93994.0,,,,telephone,mon,,,no,,,,,nonexistent
,210.0,,,0.0,,,-42.7,4963.0,5228.1,cellular,,no,,,technician,no,,,
34.0,,,,,,,,,5228.1,cellular,,,,,,,married,aug,
,,,,,,,-42.0,,5195.8,,,,,,,,single,,nonexistent
,124.0,,,0.0,,93918.0,-42.7,,,,,,,yes,blue-collar,,,,nonexistent
27.0,7.0,,,,,92893.0,-46.2,1.25,,,,no,,,technician,no,,,
53.0,,4.0,999.0,,1.4,,-42.7,4961.0,5228.1,,,,,yes,,,,,nonexistent
,,,,,,93994.0,,,,,,unknown,,,retired,no,,,
,,1.0,,0.0,,93918.0,,4958.0,,,,,,,admin.,,,jul,nonexistent
32.0,,3.0,,,-1.8,92893.0,,,5099.1,,,,,,,,,may,success
44.0,903.0,,,,,92893.0,-46.2,1244.0,,cellular,,no,high.school,,services,,divorced,,
30.0,,,,2.0,,,-39.8,,4991.6,,,,,,,,single,,failure
42.0,93.0,,,,,93994.0,,4858.0,5191.0,telephone,,,basic.4y,,blue-collar,no,divorced,,
39.0,357.0,,,2.0,,,,,,,,,,yes,blue-collar,no,,,
33.0,263.0,,,0.0,1.4,,-42.7,,5228.1,cellular,,no,,yes,,,married,,
32.0,307.0,,999.0,0.0,1.4,,,4958.0,5228.1,telephone,thu,,,,,,,jun,
,131.0,,,1.0,,,,,5195.8,,,,basic.9y,,technician,yes,single,,
32.0,126.0,3.0,,0.0,1.4,,,4963.0,,cellular,,no,,,,no,married,,
,528.0,,,,,,-42.7,,,,,,basic.4y,,blue-collar,yes,,,
,,,999.0,,-1.8,92893.0,-46.2,,,,,no,high.school,,admin.,unknown,,,
,,,,,,,,4855.0,,,,,,,,no,,,nonexistent
,,,,0.0,1.1,,-36.4,4856.0,,,tue,,,no,,,,,
33.0,266.0,2.0,,,,,,,,,,,professional.course,no,,,,,nonexistent
38.0,,,,0.0,,,,,,,,,,,,,married,,
,,,999.0,,,93075.0,,,5099.1,,mon,,,yes,,,,apr,
48.0,,,,1.0,,,,,,,,,university.degree,no,,,married,,success
,,1.0,,,1.4,94465.0,,,,telephone,,,,,blue-collar,,married,,
,,,,,,,,4965.0,,,,,,no,,,single,,
55.0,67.0,,,0.0,-0.1,93.2,-42.0,,5195.8,,,,high.school,no,,,,,nonexistent
,,1.0,999.0,,,,,,,cellular,,no,,,admin.,no,,,
,,,,,,,,,,,,unknown,,,,,,may,
,,,999.0,,,,,,,,,,,no,,,,,
45.0,,,,,1.4,,,4965.0,,cellular,tue,,,,,no,,,nonexistent
,,,,0.0,,,-36.1,,5228.1,,,no,,,,,married,,
,,1.0,,0.0,,,,4856.0,,,tue,,,,,yes,,may,
,,,999.0,,,,,,5195.8,,,,basic.9y,yes,blue-collar,,married,,
51.0,,,,,,,-36.4,,5191.0,,,,basic.9y,,blue-collar,,married,,
,,,,,1.4,,,,5228.1,cellular,fri,,,,,no,divorced,,nonexistent
,571.0,,,,,,,4962.0,,,fri,,,,self-employed,,married,jul,
,,,,,,,,,,,mon,,,,,,,jun,nonexistent
,,,999.0,,,,-46.2,,,,,no,,,,no,single,,failure
,180.0,2.0,,,,93994.0,,4857.0,,,mon,,,,admin.,,,,
57.0,203.0,,,,-1.8,93075.0,,,,,,,,,,,married,,failure
32.0,,6.0,999.0,0.0,,,,4962.0,,,,no,university.degree,,,no,married,,
,,,999.0,,,,,,,,thu,,,yes,,no,,,
,,,999.0,,,93075.0,,1423.0,,,,,,,,,single,apr,nonexistent
,220.0,,,,,,,,,telephone,,,,,,,,,nonexistent
37.0,,1.0,,,,,,,5191.0,,,,high.school,no,,,,may,
,,,,,,,,,,,,,,no,,,,aug,
39.0,171.0,3.0,999.0,0.0,,,,,,cellular,,,,,,,married,jul,nonexistent
,,,,,-0.1,93.2,,,,,,,high.school,,services,,married,,
,,,,,-1.8,,-46.2,1344.0,,cellular,tue,unknown,,yes,,,,,
,88.0,5.0,,,1.1,,,4857.0,,telephone,tue,,,,,,married,may,
,128.0,,,0.0,-1.8,,,,5099.1,,,no,,,,,married,,
,414.0,,,0.0,-1.7,,,,,,,,high.school,,,,,,
,,,,,-0.1,,,,,cellular,,no,,,,,married,nov,
,113.0,1.0,,,,,,1244.0,5099.1,,,,,,,,,may,
,,,7.0,,,92649.0,-30.1,0.714,,,,,,,,,,,
,51.0,,,0.0,,,-36.1,4965.0,5228.1,,,,professional.course,,technician,,,,
,,1.0,,,1.4,,,4957.0,,,wed,,,,services,,married,jul,
,442.0,,,0.0,1.4,94465.0,,,,,,,professional.course,,,,,,nonexistent
33.0,207.0,1.0,,0.0,-1.8,,,1405.0,,,,no,,,,,married,apr,nonexistent
31.0,,,999.0,0.0,,,-42.7,,5228.1,cellular,,,,no,,,,,
,49.0,,999.0,0.0,,93444.0,,,,cellular,thu,,,,,,,aug,nonexistent
46.0,,,999.0,,1.1,,-36.4,4857.0,,,,,,yes,services,,,,
,,,,0.0,,,-47.1,,,cellular,,no,,,,,,,nonexistent
,,,,,,94465.0,-41.8,,,telephone,,,,,self-employed,,,,nonexistent
,111.0,2.0,,1.0,,,,,5076.2,,thu,,basic.9y,,,no,,jun,
,,,,,,92893.0,,,,,,unknown,,yes,,,,may,
,,1.0,,0.0,1.4,94465.0,-41.8,,,telephone,,no,,,,,married,,
,,,,0.0,1.1,,-36.4,4857.0,,telephone,,,,,,no,,,
57.0,,,,0.0,,,,4959.0,5228.1,,,,university.degree,,,no,married,,nonexistent
,148.0,,,,,,,4962.0,,,,no,,,admin.,,,,nonexistent
,,,,,,,,,5195.8,,wed,,,,admin.,no,,,nonexistent
,,,,,,,,,5099.1,,thu,,,no,admin.,,,,
,251.0,,,0.0,-0.1,,-42.0,,,,,,,,,,married,nov,
,,,,,1.4,,-36.1,4966.0,,,tue,,,,,no,,aug,
,,2.0,,,,,,,,,wed,unknown,,,,,,jul,nonexistent
,182.0,2.0,,,-1.8,92893.0,,,,,,unknown,basic.9y,,,no,married,,
,338.0,,999.0,,1.4,,-41.8,,5228.1,telephone,,,,,,,,,nonexistent
,180.0,,,,-0.1,,,,,cellular,,,,yes,,,single,,nonexistent
36.0,,1.0,,,1.4,,,,,,tue,,,no,,,single,,
,,,,,,93994.0,,,5191.0,telephone,thu,,,,admin.,,,,
,,,,0.0,,,-42.0,,,,,,basic.9y,,admin.,,,nov,
,832.0,,,,,,,4858.0,,telephone,,,basic.9y,,,,divorced,may,
53.0,,,,0.0,,,,,,,,no,university.degree,,,,,,nonexistent
,310.0,5.0,,0.0,,,,4962.0,,,mon,,,,,no,,,
,,,999.0,,,,,,,telephone,tue,no,,,,,,jul,
,,,999.0,,1.4,94465.0,,,,,,,,,,,,jun,nonexistent
37.0,,,,,,,,,,telephone,,no,basic.6y,,,yes,,may,
,,,,4.0,,,,,4991.6,,,no,,no,,no,,,
,,4.0,,,,92893.0,-46.2,1291.0,5099.1,cellular,,no,,no,,no,,,nonexistent
,165.0,,999.0,0.0,-1.8,,,,5099.1,,,,basic.9y,,,no,,,nonexistent
29.0,,,,0.0,,,,4961.0,,,,,,,blue-collar,,,,
,,,999.0,0.0,,,,,,telephone,,,professional.course,,,,married,,
,,5.0,999.0,,,,-42.0,,,,,,,no,,,married,,
34.0,,,,,,,,4864.0,,telephone,,no,,,,,married,,
,399.0,,,0.0,,93918.0,,,,,wed,,basic.6y,,unemployed,,,,
,,,,,1.4,,,,,,wed,no,,,,no,,jul,nonexistent
,,,,0.0,,,-40.8,1099.0,,,tue,,university.degree,,admin.,,single,jun,
,,,,,,,-30.1,,,cellular,,,basic.4y,,unemployed,,,,success
36.0,,1.0,,0.0,,93.2,-42.0,,,,,,,,,,divorced,,
44.0,,,,1.0,,,,,5099.1,,,,,,,,,may,failure
35.0,,,999.0,,,93994.0,,,,,wed,no,,,unknown,,married,,
35.0,,,,,,,,,,,,,university.degree,,,no,married,,nonexistent
,,,,,,,-46.2,,,cellular,tue,,,,,no,single,may,nonexistent
,,,,0.0,,,,,5099.1,,mon,,basic.9y,,,,,,
,,,999.0,0.0,,94465.0,-41.8,,,telephone,,,,,,,married,,
30.0,,,,,,,,,5228.1,,,,,no,,no,,,nonexistent
53.0,123.0,,,,,92963.0,,1.26,5076.2,,,,basic.6y,,blue-collar,,,jun,nonexistent
,500.0,2.0,,,,92893.0,,1.25,,,,unknown,,,,no,,,failure
,,1.0,,,,93918.0,,,5228.1,,tue,,,,,,,jul,
,,,,0.0,,,,,,telephone,,,high.school,no,,,,,
,,,999.0,,,,,4959.0,,,,,,,,,married,jun,
,167.0,1.0,,0.0,,92893.0,,1281.0,,,wed,,,,,,married,,
55.0,345.0,16.0,,0.0,,,,,,,,,university.degree,,,no,,,
46.0,,,,,,,,,5099.1,cellular,,,basic.9y,,,,,,
38.0,,,999.0,,-0.1,,,,5195.8,,fri,,,,,,,nov,
52.0,486.0,,999.0,,,93.2,,,,,tue,no,university.degree,,management,unknown,,,
,,,,0.0,,,-36.1,4968.0,,,,,,,services,,single,,nonexistent
,55.0,,999.0,,,93994.0,-36.4,4859.0,,telephone,,,,yes,,yes,married,,nonexistent
,,,,,,92201.0,-31.4,0.869,5076.2,cellular,,,,,,yes,married,,
,,,999.0,,,93994.0,,4857.0,,,,unknown,basic.9y,,blue-collar,,,,
,,,,0.0,-1.8,,,,,,,no,high.school,,,,,,
,602.0,5.0,999.0,,,93918.0,-42.7,,,,,unknown,basic.9y,,,,,,
50.0,,,,,,,,,,telephone,tue,,,,,no,,,nonexistent
,,,999.0,,,,,,5195.8,cellular,,no,,,,,,,
,469.0,,999.0,1.0,,,-46.2,,,,,,,,,,,may,
32.0,,1.0,,,-0.1,,,,,,fri,no,university.degree,,,no,married,nov,
,,,,,1.4,,-41.8,4961.0,,telephone,,,,,entrepreneur,no,,jun,
48.0,133.0,1.0,,,,,,,,cellular,tue,yes,,yes,technician,no,,,
,131.0,,,,-3.4,92649.0,,,5017.5,cellular,,,high.school,,student,,,,
32.0,287.0,1.0,,0.0,,,,,,,mon,,basic.9y,,,,,,
,58.0,,,0.0,,92963.0,-40.8,,,,,,,,,,,jun,nonexistent
,,,,,,92893.0,,,,,,,basic.9y,,,,,,success
,,,999.0,,,,,,,,,,,no,,no,,,nonexistent
,,,,,,,,,5099.1,,wed,,,,,,,,
,,,999.0,,,,,,5228.1,,,,,,admin.,,,,
36.0,,,,,,,,,,cellular,,no,,,,,,,nonexistent
40.0,,,,,,93994.0,-36.4,,5191.0,telephone,,no,,,,,,,
,,2.0,999.0,,,,-36.1,4964.0,,,,,university.degree,no,technician,yes,,,
32.0,,,,,-2.9,,-40.8,,,,,no,,,,,,,failure
,,2.0,,1.0,,,-47.1,,,,,,,,,,,,
66.0,175.0,1.0,,,-3.4,92649.0,,0.714,,,mon,,,,retired,,married,,success
,,,999.0,0.0,,,-36.4,,,telephone,,,,,technician,,,may,nonexistent
,,,,2.0,,,,1.0,,cellular,,,,,,no,,,success
,328.0,,999.0,0.0,,93369.0,,,,,,,professional.course,,,,,mar,nonexistent
,,1.0,999.0,,,92843.0,-50.0,,,,,,,,,no,single,,nonexistent
48.0,,1.0,999.0,,,93444.0,-36.1,,5228.1,,fri,,basic.6y,,services,no,married,aug,
,,,5.0,,,,,,,,,,,,entrepreneur,no,,aug,
,,,,0.0,1.1,,,4857.0,,,,,basic.6y,,self-employed,,,,nonexistent
,374.0,1.0,,,,,-42.0,,5195.8,,,,,,,,,,nonexistent
,,,,,,93918.0,,,,cellular,mon,,basic.6y,,,yes,,,
,,,,0.0,,,,,,,,no,basic.9y,,blue-collar,no,,jul,
,,,,,,,,,,,thu,,university.degree,,,,single,,
,,1.0,,0.0,,93.2,,,5195.8,,,,,,management,,,,
35.0,164.0,,,0.0,,,-42.7,,5228.1,,mon,,professional.course,,,,married,jul,nonexistent
,38.0,12.0,999.0,,,,,,,,,no,,,,,,may,
58.0,,,999.0,0.0,,,,,,,fri,unknown,,,technician,,married,,nonexistent
,,4.0,999.0,,1.4,,,,,,,,,,,,,,
,,,999.0,,,,,,,,,,basic.4y,,retired,no,,may,
33.0,64.0,,,,,,,4021.0,5195.8,cellular,,no,university.degree,no,,no,single,,nonexistent
46.0,,,,,,,,1259.0,5099.1,,fri,no,,yes,unknown,,single,,nonexistent
,,1.0,999.0,,,,,,,cellular,,,,no,admin.,no,,,
,207.0,,,,,,,,5228.1,telephone,,no,,,,,single,jul,
,,,,,,,-31.4,0.884,5076.2,,,,,,technician,,,aug,nonexistent
27.0,172.0,1.0,999.0,0.0,,93918.0,,4958.0,5228.1,,thu,no,,,,no,,,
,97.0,1.0,,0.0,,93444.0,,,,,,,,no,admin.,,,,nonexistent
,,,,,,,-36.4,,5191.0,telephone,,,,,admin.,,,,
,79.0,,,,-2.9,,,,,cellular,,,,,services,yes,,aug,
,,2.0,999.0,,-1.8,93075.0,-47.1,,5099.1,cellular,,,,,,,,,
,118.0,6.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,,,,,,,,,,may,
,,,999.0,,,,,,,cellular,,no,,,,no,married,,
,79.0,,,,1.4,,,,,,,,,,,no,married,aug,
,,1.0,999.0,,1.4,93444.0,,,5228.1,,,,,,,,divorced,,nonexistent
,,,,,,,-47.1,,,,wed,,,,,,,,
,,,999.0,1.0,,,,1344.0,5099.1,cellular,,,,,blue-collar,,,,failure
32.0,,10.0,999.0,,,94465.0,,,,,,,,no,,,,jun,
31.0,,,999.0,0.0,1.4,,,,,,,,,no,,no,single,jun,
,,1.0,,0.0,,93075.0,-47.1,,5099.1,cellular,thu,,,,,,married,,
,,,,,,,-46.2,,5099.1,,wed,no,,,,no,,may,
,,,,,,93075.0,,,,,,,,no,,no,,,
39.0,,1.0,,0.0,1.1,,,,5191.0,,,,,,entrepreneur,,,,
,78.0,1.0,,,,,,,,,wed,no,university.degree,,,no,,,
,155.0,,999.0,,,,,,,telephone,,,,,,unknown,,,
,,7.0,999.0,,1.4,,-42.7,4962.0,5228.1,,,no,high.school,,,,,jul,nonexistent
,,1.0,999.0,0.0,1.1,,,,5191.0,,,,,,,no,married,may,nonexistent
,91.0,,999.0,,,,,,,,wed,,,,,,,,
30.0,,,999.0,,,,,,,,tue,no,,yes,,,married,,
,,,,1.0,,,,,5017.5,,,,,yes,admin.,,,,
40.0,,1.0,,,1.1,93994.0,-36.4,4.86,5191.0,,,,,,,,married,,nonexistent
,,1.0,999.0,0.0,,93918.0,,,,cellular,,no,,no,services,no,,,nonexistent
22.0,297.0,1.0,999.0,0.0,,,-31.4,0.861,5076.2,telephone,mon,,,no,,,single,,
,,1.0,,,,,,0.766,,cellular,thu,,high.school,no,,,married,,nonexistent
39.0,,,,0.0,,,-41.8,4959.0,,,,no,,no,,,married,,
56.0,308.0,,,,,94465.0,,4962.0,,telephone,,,,,,no,single,,
,,1.0,,0.0,1.4,93918.0,,,,,mon,,,,,no,married,,
,,,999.0,0.0,,92893.0,,,,,thu,,,no,,,,,
,109.0,,,,,,-46.2,1291.0,5099.1,cellular,tue,,,yes,,,married,,
,232.0,,,,-2.9,92963.0,,1266.0,,,,,,no,,,,,
39.0,,1.0,999.0,0.0,-0.1,,-42.0,4191.0,,,,,professional.course,,,,married,,nonexistent
30.0,,,999.0,0.0,,,-42.0,4076.0,,,thu,no,high.school,,,no,divorced,nov,
28.0,,,,,,,-40.8,,,cellular,,,,,,,,jun,
,,,,1.0,,,,,,,mon,,,,services,no,,,
46.0,,2.0,,0.0,,,,,5191.0,,,unknown,,yes,,no,,,
,381.0,1.0,,,,,,,,telephone,tue,,,,,,,may,
,,1.0,,,1.1,,,,,telephone,fri,no,professional.course,,,no,,,
,228.0,,999.0,0.0,-1.8,92893.0,,,5099.1,,wed,,,,,,single,may,
,,,,,,,-41.8,,5228.1,,,,basic.9y,,blue-collar,no,,jun,
53.0,247.0,,,0.0,-0.1,,,,,,,no,,no,entrepreneur,,divorced,nov,
,,1.0,,,,,,,,,,no,university.degree,no,,,married,,
45.0,194.0,,,,,,-42.7,4962.0,,,,,,,,,divorced,,
36.0,,,,,1.1,,,,,,,unknown,,,,no,single,may,nonexistent
37.0,,1.0,,0.0,-1.8,92893.0,,,,cellular,wed,,,,,no,married,,
,,,999.0,,,,-36.1,,,,,,,yes,,no,married,,
,1222.0,,,,,93994.0,,,5191.0,telephone,fri,unknown,,,services,no,,,
,80.0,,,0.0,1.4,,,,,,,no,,,blue-collar,,,jul,
50.0,,,,,,,-42.7,4.96,,cellular,,,,,entrepreneur,no,,,nonexistent
,,,,,,,,4859.0,5191.0,,wed,,basic.9y,,blue-collar,,,,
36.0,129.0,2.0,,,,93994.0,-36.4,4857.0,,,,,basic.9y,,blue-collar,no,,may,
,,,,1.0,-1.8,,,,,,,no,,,,no,,may,failure
,,,,,,,-36.4,,,,,,,,,,,,nonexistent
,128.0,2.0,999.0,,,,,1281.0,,,,,,,,,,,
42.0,,,999.0,,,93918.0,,,5228.1,,,no,,,,,,,
39.0,364.0,,,,,,,,,,,no,,,,,,,
42.0,984.0,2.0,999.0,0.0,,93994.0,,,,telephone,,,,,services,,,,
,91.0,,,0.0,,,,4859.0,,telephone,,,,,,,,may,
,,1.0,999.0,,,,,,,,,no,,yes,,,,,
,354.0,,,,,,-42.7,,5228.1,,,unknown,,yes,,,,jul,
,,2.0,,,,,,1327.0,5099.1,,,,,,,,,may,
,,,,,,,-42.7,,5228.1,,tue,,,no,,no,,,nonexistent
,,3.0,,,-1.8,92893.0,-46.2,,,,,,high.school,,,,,may,
34.0,,,,0.0,,,-36.1,4964.0,,,wed,no,university.degree,yes,,,,aug,
,,2.0,,,,,-42.7,,5228.1,,,,,,,,,jul,
,,,,,,,,1.27,,cellular,wed,,basic.4y,no,,,,,
47.0,361.0,,999.0,,1.1,,-36.4,,,,,,,,,,,may,
30.0,,2.0,,,,93.2,,4153.0,,cellular,,no,,,management,,,,
42.0,,,,,1.4,,-36.1,,5228.1,cellular,,,university.degree,,,,,,nonexistent
40.0,2926.0,,999.0,,-1.8,,-47.1,,,,,,,,housemaid,unknown,married,apr,nonexistent
,26.0,,999.0,,,94465.0,,,5228.1,,,no,,,,,,jun,
,,1.0,,,-1.8,,,,,,wed,,,no,,no,,,nonexistent
,,,,,,93918.0,,,,,,,basic.9y,,,,,jul,
30.0,55.0,4.0,,,,,,,5228.1,,,,,yes,,,single,,
72.0,,2.0,,,-2.9,92201.0,,,,,,,,,retired,,,,
,,,999.0,,-1.8,,,,5099.1,,mon,,,,,no,single,,nonexistent
,,,,0.0,1.4,93918.0,-42.7,,5228.1,,thu,,,,,,divorced,,
32.0,,1.0,,,1.4,93918.0,,4957.0,,,,,,yes,,,single,jul,
,139.0,2.0,,0.0,,,,4961.0,,,,,,no,retired,no,married,,
30.0,,,,,-3.4,92649.0,-30.1,,5017.5,,tue,,,,,,,,
,,,999.0,0.0,1.4,93444.0,-36.1,4963.0,,,,no,,,technician,no,,aug,
43.0,,3.0,999.0,0.0,,93918.0,,4959.0,,,fri,,university.degree,,,,,,
,,3.0,,0.0,,,,,,telephone,,unknown,,yes,admin.,no,,jun,
,114.0,,,0.0,,,,,,,,,university.degree,,,no,,nov,
34.0,,,,,,92649.0,,,,cellular,fri,,,,,no,,,
40.0,,,,,,93.2,,,,cellular,,,university.degree,,,no,,,
,,,999.0,,-1.8,,,,5099.1,,,,,no,,yes,,may,
53.0,,,,,,,-47.1,,,,,,,,management,,,,
55.0,67.0,,999.0,,,93918.0,,,,,,,,,,,,jul,
60.0,16.0,,,,1.4,,-41.8,,,,,,,no,admin.,,,,
,,,,0.0,,,-41.8,,5228.1,,thu,no,basic.9y,,,yes,,jun,
,,,,,1.4,93918.0,-42.7,,5228.1,cellular,,,,,,no,,,
,118.0,,,,-1.8,93075.0,,,5099.1,,thu,,,,,no,,,
,,2.0,,,1.1,93994.0,,,,,,,university.degree,yes,,,,,
,,,,,,93444.0,,,,,,,,,technician,,single,,
,,1.0,,,,,-36.1,,,cellular,wed,,,,,no,,,nonexistent
45.0,,1.0,999.0,,1.4,93444.0,,,,,,,,yes,admin.,,,,nonexistent
39.0,,,,0.0,,,,,5191.0,,fri,no,basic.9y,,,no,,may,
42.0,,2.0,,,,,-36.1,4966.0,,cellular,,,,,,yes,married,aug,nonexistent
,,,999.0,,,94465.0,,,5228.1,,,,,,admin.,,,jun,
,,,,,,,-36.4,,5191.0,,,,professional.course,,services,,,,nonexistent
40.0,,1.0,,,,,,1365.0,5099.1,,,no,basic.9y,,,,,,
,,,,,-1.8,,,,,cellular,thu,,,,,,single,,
,207.0,,,,,,-42.7,,,,,,,,blue-collar,no,,,
,326.0,,,0.0,,93075.0,-47.1,1405.0,5099.1,,,,,,admin.,no,single,,
,133.0,,,,,,,,5228.1,,,no,,,,,,jul,
53.0,,,999.0,0.0,,,,,,,,,,no,,yes,,jun,
28.0,,,999.0,,,,,,5099.1,,mon,,,no,admin.,,,may,
,,,,2.0,,,-46.2,,,cellular,wed,unknown,basic.4y,,,,,,
34.0,,1.0,,,,,-47.1,,5099.1,,,no,basic.9y,yes,,,married,,failure
,,,,,,,,4857.0,,,tue,no,,,,no,married,,nonexistent
36.0,,,,,,,,,,cellular,,,,,,,single,,
36.0,,,,,1.4,,-42.7,,,cellular,,no,high.school,,,,,,nonexistent
42.0,139.0,1.0,,,,,-36.1,,,,thu,,,,,no,,,nonexistent
,,,999.0,,1.1,,,4855.0,,telephone,,no,,no,,no,,,
,,,,1.0,-3.4,92379.0,,0.755,5017.5,cellular,,,university.degree,no,self-employed,no,,,
,,,,,,,,1.25,5099.1,telephone,,,university.degree,,,,married,,
,,,999.0,,,,,,,telephone,,no,,,,no,single,,nonexistent
,,,999.0,0.0,1.1,,,4857.0,,,,,,yes,services,,single,may,nonexistent
,,,,,,,,,5228.1,,,,university.degree,no,technician,,,jun,nonexistent
,,,,,,,-42.7,,,,,no,,,,no,married,jul,nonexistent
,,,999.0,,,,,1281.0,,,,,,,,no,married,may,nonexistent
,,,,0.0,-1.8,93075.0,,,,,,no,professional.course,,,,married,apr,
,,,,0.0,,,-36.1,4968.0,5228.1,,thu,,high.school,,admin.,yes,,,
,77.0,,,0.0,,,,,,,tue,,,,blue-collar,,married,,nonexistent
,,2.0,999.0,1.0,,93.2,-42.0,,,,,,,,,no,single,,
,136.0,5.0,999.0,,,,,,,,mon,no,professional.course,yes,technician,no,,,nonexistent
,,3.0,999.0,0.0,1.1,93994.0,,,5191.0,,wed,,basic.9y,,,,,may,nonexistent
64.0,245.0,,999.0,,,94027.0,-38.3,,,,fri,no,,,retired,unknown,,,
30.0,188.0,,999.0,,,,,1299.0,,,mon,,,,,,,,nonexistent
39.0,,,,0.0,,93994.0,,,,telephone,wed,,,no,blue-collar,,,,nonexistent
52.0,,,,,,,,,5228.1,cellular,,,basic.4y,,,yes,married,,
,51.0,3.0,,,,93075.0,,,5099.1,,,,,,admin.,,single,,
,,1.0,,,,,,,,,,,high.school,,,,single,,nonexistent
,,1.0,,,,,-36.1,,,cellular,wed,,,no,housemaid,no,married,,
,,,,,,,,,,,,,,yes,,no,,,nonexistent
,,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,,,,,,no,,,,,
,109.0,,999.0,,-1.8,,,,,cellular,,,,yes,,,single,,
,,,,,,,,,,,wed,unknown,basic.4y,,,no,,,
38.0,,,,0.0,,,,,,,,,,yes,entrepreneur,no,divorced,,
,,,,,,,,,5228.1,,,,,,,,single,jun,
,,1.0,,,,,-46.2,,,cellular,,,,yes,,no,,,nonexistent
,,1.0,,,1.4,,,4947.0,,,mon,,,,,yes,,,
,,,,,,92963.0,,,,cellular,,,university.degree,unknown,,,single,jun,
