age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
57.0,81.0,1.0,999.0,0.0,,93994.0,-36.4,4.86,,telephone,,no,university.degree,,management,,,may,nonexistent
53.0,247.0,1.0,999.0,0.0,1.1,,-36.4,,5191.0,,tue,unknown,professional.course,yes,,,,,nonexistent
,,,999.0,,,92893.0,,1299.0,5099.1,cellular,mon,no,,,admin.,,,may,failure
,107.0,,999.0,0.0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,no,university.degree,,admin.,,divorced,jul,nonexistent
,,,999.0,0.0,-1.7,94215.0,-40.3,0.876,,,,,,yes,services,no,,jul,nonexistent
32.0,94.0,6.0,,0.0,,,,1244.0,5076.2,cellular,,,,no,services,,married,jun,
49.0,96.0,2.0,999.0,,1.4,93444.0,-36.1,4964.0,5228.1,cellular,thu,no,high.school,no,admin.,no,,aug,nonexistent
,393.0,2.0,999.0,0.0,1.1,93994.0,,,5191.0,telephone,,no,university.degree,yes,,,single,may,nonexistent
52.0,191.0,,,,,92893.0,-46.2,1281.0,5099.1,cellular,wed,no,high.school,,technician,yes,divorced,may,
63.0,,1.0,999.0,0.0,,92201.0,-31.4,0.838,,cellular,,,,no,,no,married,aug,nonexistent
42.0,68.0,2.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,tue,no,,no,admin.,no,married,,nonexistent
55.0,158.0,1.0,,,-1.8,,-47.1,1466.0,5099.1,cellular,mon,no,basic.4y,yes,retired,no,married,apr,nonexistent
47.0,,,999.0,,1.1,,-36.4,,5191.0,,,no,basic.4y,yes,blue-collar,,married,may,
41.0,193.0,1.0,999.0,,-1.8,,-46.2,,,cellular,wed,,high.school,,services,no,married,,nonexistent
,109.0,,,0.0,,93075.0,-47.1,,5099.1,,thu,,basic.9y,,blue-collar,no,single,,
29.0,112.0,4.0,999.0,1.0,,92893.0,-46.2,1244.0,5099.1,cellular,mon,,high.school,,admin.,no,married,may,failure
28.0,400.0,1.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,,wed,unknown,,,blue-collar,no,single,,
27.0,170.0,3.0,999.0,0.0,-1.8,,-46.2,,5099.1,cellular,tue,,professional.course,no,,no,single,,nonexistent
,379.0,2.0,999.0,0.0,,93994.0,-36.4,4857.0,,,tue,no,,yes,management,no,married,may,nonexistent
,87.0,9.0,,,1.1,93994.0,,,,telephone,tue,no,,yes,,no,,,nonexistent
22.0,,7.0,999.0,0.0,-1.8,92893.0,-46.2,1.25,5099.1,cellular,,no,high.school,,services,no,married,,
,134.0,1.0,999.0,,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,unknown,,no,,no,,may,nonexistent
,164.0,,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,mon,no,high.school,no,blue-collar,,,apr,nonexistent
53.0,101.0,23.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,,no,basic.4y,,retired,no,,may,nonexistent
,114.0,5.0,,0.0,,93444.0,-36.1,,5228.1,cellular,thu,,university.degree,yes,admin.,no,married,aug,nonexistent
40.0,234.0,1.0,3.0,3.0,-1.8,93876.0,,,5008.7,cellular,thu,no,basic.9y,yes,admin.,no,,may,success
50.0,,4.0,999.0,0.0,,93.2,-42.0,4076.0,5195.8,cellular,thu,,university.degree,,self-employed,no,divorced,,nonexistent
28.0,,5.0,999.0,,1.4,94465.0,,4959.0,,telephone,fri,unknown,basic.9y,no,,yes,married,jun,nonexistent
33.0,401.0,1.0,,0.0,,,-42.0,4.12,,cellular,wed,no,,unknown,technician,,single,nov,nonexistent
51.0,18.0,2.0,,,1.4,94465.0,,4967.0,5228.1,,,no,basic.4y,yes,blue-collar,yes,married,,nonexistent
,213.0,1.0,999.0,0.0,,93994.0,-36.4,,5191.0,,tue,no,,,unknown,no,single,may,nonexistent
,163.0,,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,,tue,unknown,basic.9y,yes,blue-collar,no,married,may,nonexistent
,,10.0,999.0,0.0,1.1,,-36.4,,5191.0,telephone,mon,,basic.9y,no,,,single,may,
49.0,128.0,1.0,999.0,1.0,,92963.0,,,,,,no,university.degree,,,,,jun,failure
49.0,319.0,2.0,999.0,0.0,1.1,,-36.4,,5191.0,telephone,,no,unknown,yes,,no,,,
46.0,,1.0,999.0,0.0,1.1,,-36.4,,5191.0,telephone,wed,no,basic.4y,no,housemaid,no,married,may,nonexistent
,,1.0,999.0,1.0,,,-40.3,0.84,,cellular,wed,,unknown,yes,retired,no,,,failure
,26.0,1.0,999.0,,-1.8,92893.0,,1313.0,5099.1,cellular,fri,no,basic.4y,,blue-collar,no,single,may,nonexistent
50.0,134.0,1.0,999.0,1.0,,93.2,,,5195.8,cellular,,,,no,entrepreneur,no,married,nov,failure
67.0,89.0,,999.0,1.0,-2.9,92201.0,-31.4,0.834,5076.2,,wed,no,university.degree,,retired,no,,aug,failure
,180.0,1.0,,0.0,-0.1,,-42.0,4191.0,5195.8,,mon,no,basic.9y,yes,unemployed,no,married,,nonexistent
56.0,377.0,,,0.0,,93444.0,-36.1,4968.0,5228.1,cellular,,no,university.degree,yes,retired,no,,aug,nonexistent
,273.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,,unknown,basic.6y,no,unemployed,no,married,jul,nonexistent
,300.0,,3.0,1.0,,,-40.8,,5076.2,cellular,wed,no,university.degree,,management,,,,success
47.0,,7.0,999.0,,-1.8,,-46.2,,5099.1,cellular,thu,,high.school,no,,no,divorced,may,
,173.0,3.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,fri,,university.degree,yes,admin.,no,,,nonexistent
44.0,293.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,,,no,housemaid,no,,may,nonexistent
32.0,138.0,,999.0,,-0.1,,-42.0,4153.0,5195.8,,tue,no,university.degree,no,,no,married,nov,nonexistent
39.0,,3.0,999.0,0.0,-1.8,92893.0,,1354.0,5099.1,cellular,mon,no,basic.9y,no,blue-collar,,married,,nonexistent
31.0,,25.0,999.0,0.0,1.1,,,4864.0,,telephone,fri,no,high.school,yes,admin.,,single,may,nonexistent
,,1.0,999.0,1.0,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,,,basic.9y,,blue-collar,no,married,may,
,331.0,4.0,999.0,0.0,1.4,,,,,telephone,tue,,basic.9y,yes,blue-collar,no,married,jun,
30.0,155.0,1.0,,1.0,,,-46.2,1281.0,,cellular,,,,no,blue-collar,no,married,,
,835.0,4.0,999.0,0.0,1.4,93918.0,-42.7,4.96,,cellular,mon,unknown,basic.9y,yes,self-employed,no,single,,
44.0,483.0,1.0,999.0,0.0,1.1,,,4857.0,,telephone,mon,no,high.school,,,yes,,may,nonexistent
35.0,,,999.0,1.0,,92893.0,-46.2,1281.0,5099.1,cellular,,,university.degree,,entrepreneur,,married,may,failure
,,1.0,,0.0,-1.8,92843.0,-50.0,,5099.1,cellular,,no,university.degree,,admin.,no,single,,
,39.0,,999.0,0.0,1.4,94465.0,-41.8,,5228.1,telephone,fri,,university.degree,yes,self-employed,,divorced,jun,nonexistent
,280.0,,,0.0,,,,4962.0,5228.1,,tue,no,,no,,no,single,,nonexistent
,145.0,1.0,999.0,0.0,,,-41.8,,5228.1,,,no,basic.9y,,blue-collar,no,married,jun,nonexistent
,,4.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,fri,,university.degree,,management,,married,aug,nonexistent
34.0,70.0,1.0,999.0,1.0,,93075.0,-47.1,1405.0,5099.1,cellular,fri,,basic.9y,yes,,no,married,apr,failure
,128.0,1.0,,0.0,-1.8,,-46.2,1313.0,5099.1,,,no,high.school,yes,services,no,,,nonexistent
25.0,172.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,wed,no,basic.9y,,blue-collar,no,,may,nonexistent
28.0,485.0,,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,no,high.school,yes,services,no,,may,nonexistent
51.0,1032.0,10.0,999.0,1.0,-0.1,93.2,-42.0,4021.0,5195.8,,,,basic.9y,no,blue-collar,no,married,nov,failure
33.0,64.0,1.0,999.0,,,,-36.1,4964.0,5228.1,,fri,no,university.degree,yes,,yes,,aug,
46.0,,3.0,999.0,,1.1,,,4858.0,5191.0,,mon,no,,,admin.,,,,nonexistent
49.0,560.0,4.0,,0.0,1.1,,,4857.0,5191.0,telephone,mon,,,no,blue-collar,no,,,nonexistent
33.0,31.0,1.0,999.0,,1.4,,-36.1,4965.0,5228.1,cellular,,unknown,professional.course,yes,,,,,nonexistent
,,1.0,,,-0.1,,,,5195.8,cellular,thu,no,university.degree,no,,no,single,,
76.0,185.0,,999.0,1.0,-1.7,94027.0,,0.886,,,,no,basic.4y,no,retired,,divorced,,
45.0,,2.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,tue,unknown,basic.4y,no,blue-collar,,married,,
,220.0,1.0,999.0,0.0,,93918.0,-42.7,4963.0,5228.1,,thu,,basic.9y,yes,blue-collar,no,married,jul,nonexistent
33.0,293.0,5.0,,1.0,-0.1,,-42.0,4191.0,5195.8,telephone,mon,no,,no,technician,no,single,,
37.0,187.0,1.0,4.0,1.0,,,-31.4,0.884,5076.2,cellular,,no,university.degree,yes,,,married,,success
29.0,,1.0,999.0,0.0,-2.9,,-31.4,0.883,5076.2,cellular,tue,,professional.course,yes,technician,yes,single,aug,nonexistent
,221.0,2.0,,0.0,1.1,93994.0,-36.4,4856.0,,telephone,tue,,,yes,technician,no,married,,nonexistent
,216.0,2.0,,,1.4,94465.0,,,5228.1,,thu,no,,no,,no,married,,nonexistent
,504.0,1.0,,1.0,-3.4,92431.0,-26.9,0.733,5017.5,cellular,,,professional.course,no,,no,,oct,success
,318.0,,999.0,,-1.8,92893.0,-46.2,,,cellular,tue,no,basic.6y,yes,services,,divorced,,nonexistent
,126.0,1.0,999.0,0.0,-0.1,,-42.0,4021.0,5195.8,telephone,fri,unknown,basic.9y,yes,,no,,,
,438.0,2.0,999.0,0.0,-1.8,,-46.2,1313.0,5099.1,cellular,fri,no,high.school,,admin.,no,married,,nonexistent
36.0,,,,0.0,-1.8,92893.0,,,,cellular,wed,unknown,,,technician,no,,may,
47.0,129.0,3.0,999.0,,-1.7,,,0.896,4991.6,,wed,no,university.degree,,,yes,married,,failure
31.0,,,,0.0,-1.8,92893.0,,1.25,5099.1,,fri,,,no,technician,yes,single,may,nonexistent
23.0,77.0,,,1.0,-1.8,92893.0,-46.2,1.27,,cellular,thu,no,high.school,yes,student,,,may,failure
51.0,72.0,,999.0,0.0,,,,4857.0,5191.0,,wed,no,,yes,admin.,,divorced,may,
39.0,201.0,1.0,999.0,,-1.8,92893.0,-46.2,,5099.1,,,unknown,basic.9y,yes,blue-collar,no,,may,nonexistent
45.0,105.0,1.0,,0.0,,,-36.1,4964.0,,cellular,,no,professional.course,yes,technician,no,,aug,nonexistent
36.0,1165.0,4.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,,,technician,no,married,jul,nonexistent
25.0,,9.0,999.0,0.0,,92893.0,-46.2,1244.0,5099.1,,mon,no,high.school,,student,no,,may,
47.0,,10.0,,0.0,,93444.0,-36.1,4965.0,,cellular,tue,no,high.school,,blue-collar,unknown,,aug,
43.0,121.0,1.0,999.0,0.0,,93918.0,-42.7,,5228.1,telephone,,,,yes,admin.,,married,,nonexistent
29.0,81.0,7.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,,wed,no,university.degree,yes,,no,,,nonexistent
,1287.0,5.0,999.0,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,no,,yes,admin.,,,jul,nonexistent
64.0,159.0,2.0,999.0,0.0,-1.8,,-47.1,1405.0,5099.1,,tue,,university.degree,yes,retired,yes,married,,nonexistent
27.0,81.0,1.0,999.0,0.0,,92893.0,,,5099.1,cellular,fri,no,university.degree,yes,,no,single,,nonexistent
,,1.0,999.0,0.0,1.1,,-36.4,,5191.0,telephone,mon,unknown,,yes,blue-collar,,married,may,
54.0,564.0,5.0,,0.0,-1.8,93876.0,,,5008.7,telephone,mon,no,,,admin.,,married,,nonexistent
60.0,213.0,2.0,999.0,0.0,1.1,93994.0,-36.4,,,,mon,unknown,unknown,no,admin.,,,may,nonexistent
59.0,123.0,1.0,999.0,,1.1,,-36.4,4858.0,5191.0,,mon,,,yes,retired,no,,may,nonexistent
51.0,241.0,4.0,,,1.4,93444.0,-36.1,,5228.1,cellular,fri,no,high.school,yes,services,no,married,,nonexistent
34.0,,2.0,,1.0,-1.8,93369.0,-34.8,0.654,,telephone,thu,no,professional.course,no,admin.,yes,,,failure
38.0,,3.0,999.0,,1.1,,-36.4,4.86,5191.0,telephone,,,high.school,yes,admin.,,married,may,
43.0,226.0,1.0,,,-1.8,92893.0,,1334.0,5099.1,,wed,,,,management,,,may,
48.0,,3.0,999.0,0.0,,93444.0,,,,cellular,wed,no,,no,,no,married,aug,
57.0,,1.0,,0.0,1.4,,-42.7,4957.0,,,,unknown,high.school,yes,blue-collar,no,,,nonexistent
39.0,14.0,6.0,999.0,,1.4,94465.0,,4959.0,5228.1,,,unknown,basic.9y,yes,,no,married,jun,
,12.0,8.0,999.0,1.0,,,-46.2,1299.0,5099.1,,mon,unknown,basic.6y,,blue-collar,,married,may,
41.0,188.0,2.0,999.0,,1.1,93994.0,-36.4,4856.0,5191.0,telephone,,no,basic.4y,yes,blue-collar,,married,may,nonexistent
31.0,232.0,1.0,999.0,,-1.8,92893.0,-46.2,1327.0,5099.1,cellular,thu,no,,yes,technician,no,,,
30.0,154.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,,cellular,fri,no,basic.9y,no,,no,married,jul,nonexistent
39.0,,4.0,999.0,,,,-42.0,4021.0,5195.8,telephone,,no,professional.course,,self-employed,,married,nov,
53.0,84.0,3.0,999.0,,1.4,93918.0,-42.7,,5228.1,cellular,tue,,high.school,yes,retired,no,divorced,jul,
45.0,254.0,2.0,999.0,,,93.2,,4076.0,,,thu,no,unknown,yes,admin.,yes,,nov,
24.0,155.0,,,0.0,,92893.0,-46.2,,5099.1,cellular,mon,,basic.9y,yes,blue-collar,no,single,may,
33.0,578.0,1.0,,0.0,,92893.0,-46.2,1266.0,5099.1,,thu,no,professional.course,no,management,,married,may,nonexistent
,337.0,,,0.0,,93994.0,-36.4,4859.0,5191.0,telephone,fri,no,basic.9y,,services,,,may,nonexistent
39.0,187.0,,,0.0,1.4,93918.0,,,,,,,high.school,no,,yes,divorced,jul,nonexistent
40.0,,1.0,999.0,0.0,1.4,,-42.7,,5228.1,cellular,,no,university.degree,,,no,,jul,
44.0,,,999.0,0.0,-1.7,94215.0,,0.861,4991.6,telephone,,no,high.school,no,admin.,yes,single,jul,nonexistent
40.0,247.0,1.0,,0.0,1.4,93444.0,,4962.0,5228.1,cellular,thu,,professional.course,yes,technician,no,,,nonexistent
,336.0,,999.0,0.0,-3.0,92713.0,-33.0,,,cellular,thu,no,basic.4y,yes,housemaid,yes,,,nonexistent
30.0,293.0,4.0,,0.0,,93994.0,-36.4,4857.0,5191.0,telephone,,no,,no,technician,,single,may,
34.0,188.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,high.school,yes,admin.,,,may,nonexistent
,,2.0,,,1.4,93444.0,-36.1,4963.0,,,fri,no,,yes,,,,aug,
,106.0,2.0,,,1.4,94465.0,-41.8,,5228.1,telephone,,,basic.4y,yes,housemaid,yes,married,jun,nonexistent
,285.0,5.0,999.0,0.0,1.4,,-36.1,4963.0,5228.1,cellular,mon,no,professional.course,,technician,,,aug,nonexistent
46.0,64.0,1.0,999.0,0.0,1.4,,,4959.0,5228.1,,fri,no,high.school,,,no,married,,nonexistent
40.0,225.0,5.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,university.degree,yes,self-employed,no,married,jul,nonexistent
,138.0,1.0,999.0,0.0,-2.9,92201.0,-31.4,0.883,,cellular,,,,yes,,,divorced,,nonexistent
53.0,,1.0,,0.0,1.1,93994.0,-36.4,4857.0,,,mon,no,professional.course,,admin.,no,single,may,
53.0,,1.0,999.0,,,93994.0,-36.4,4.86,,telephone,thu,unknown,high.school,no,unknown,,,,
,145.0,2.0,,,,93444.0,-36.1,4964.0,5228.1,cellular,wed,unknown,,,technician,no,married,aug,nonexistent
35.0,85.0,2.0,999.0,0.0,1.1,,,,5191.0,,,no,unknown,,,,married,may,
23.0,633.0,1.0,999.0,,1.1,93994.0,-36.4,4857.0,,,mon,,,,blue-collar,no,,may,nonexistent
,67.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,,cellular,fri,no,,no,,no,single,,nonexistent
46.0,406.0,,,0.0,,,,,5191.0,,wed,unknown,basic.9y,no,,no,married,may,nonexistent
41.0,150.0,2.0,999.0,,1.1,,-36.4,4857.0,5191.0,,mon,unknown,basic.6y,yes,services,,married,may,
49.0,,1.0,999.0,,1.4,94465.0,,4961.0,5228.1,telephone,,unknown,basic.9y,no,blue-collar,yes,married,,nonexistent
,,2.0,999.0,,,,-41.8,4961.0,5228.1,telephone,,no,university.degree,,admin.,no,single,jun,nonexistent
36.0,723.0,1.0,999.0,0.0,,93.2,-42.0,4.12,5195.8,,wed,no,,yes,blue-collar,,married,nov,nonexistent
30.0,27.0,,,0.0,1.4,,-42.7,,,cellular,thu,no,university.degree,yes,admin.,,single,,
41.0,41.0,,999.0,,,94465.0,-41.8,4866.0,5228.1,telephone,thu,,,no,technician,no,married,,nonexistent
,,1.0,999.0,0.0,,93444.0,,,5228.1,,thu,no,basic.4y,,retired,no,married,aug,
,372.0,1.0,999.0,1.0,-0.1,93.2,-42.0,,,,tue,no,professional.course,no,technician,,,,
46.0,,,999.0,0.0,1.4,94465.0,-41.8,4864.0,5228.1,,wed,,professional.course,yes,technician,,married,,nonexistent
,,1.0,999.0,0.0,,92963.0,,,5076.2,,tue,no,high.school,no,unemployed,,single,,nonexistent
24.0,57.0,1.0,,0.0,,,-42.7,4963.0,5228.1,telephone,fri,no,,yes,student,yes,single,jul,
24.0,129.0,,999.0,,-2.9,92201.0,-31.4,,5076.2,cellular,thu,no,professional.course,no,technician,,single,,nonexistent
54.0,,,999.0,,1.1,,,,5191.0,,mon,,,yes,management,no,divorced,may,nonexistent
,,1.0,999.0,0.0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,,unknown,basic.4y,no,,no,married,jun,
39.0,340.0,3.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,,no,basic.9y,,housemaid,,married,may,nonexistent
,136.0,6.0,,,,,-40.8,1.26,5076.2,cellular,,no,,,services,,,jun,success
28.0,189.0,1.0,,0.0,-1.8,92893.0,,1291.0,,cellular,tue,no,basic.4y,,blue-collar,no,married,may,
51.0,,3.0,999.0,,,93.2,,4.12,,telephone,,,,yes,entrepreneur,,divorced,nov,nonexistent
50.0,103.0,,,0.0,1.1,,-36.4,4855.0,,telephone,,no,professional.course,,,no,married,may,nonexistent
44.0,284.0,4.0,999.0,,,,-36.1,4966.0,5228.1,cellular,tue,no,basic.9y,yes,,,married,aug,
52.0,57.0,,6.0,1.0,,,-42.0,4021.0,5195.8,cellular,fri,no,high.school,,admin.,,married,nov,success
56.0,674.0,1.0,,,,93444.0,,4968.0,5228.1,cellular,,,high.school,,retired,no,married,aug,
,217.0,,999.0,0.0,,93994.0,-36.4,4859.0,5191.0,telephone,,no,,,management,no,,,nonexistent
34.0,606.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,wed,no,basic.9y,no,,,married,may,
,119.0,,999.0,,1.4,93918.0,-42.7,4961.0,,telephone,tue,unknown,basic.4y,yes,blue-collar,no,married,jul,nonexistent
32.0,583.0,1.0,5.0,,-1.8,93075.0,-47.1,1.41,5099.1,cellular,,no,,no,,no,married,apr,success
42.0,131.0,1.0,999.0,0.0,-0.1,93.2,-42.0,,5195.8,cellular,wed,no,university.degree,no,,,single,nov,
44.0,76.0,1.0,999.0,0.0,1.4,,,4961.0,,telephone,mon,no,basic.4y,yes,blue-collar,no,single,jun,nonexistent
,174.0,1.0,999.0,,1.1,,-36.4,,5191.0,telephone,wed,,,no,housemaid,,married,,
,,,999.0,0.0,,,-46.2,1299.0,,cellular,mon,no,basic.6y,yes,blue-collar,no,married,,nonexistent
33.0,165.0,,999.0,0.0,,93918.0,,4963.0,,cellular,,no,professional.course,no,technician,no,single,,
24.0,,3.0,999.0,,1.1,93994.0,-36.4,4856.0,,telephone,tue,no,high.school,no,,,single,may,nonexistent
38.0,6.0,5.0,,,-1.8,92893.0,,1313.0,5099.1,,fri,no,high.school,yes,,,,,failure
,,1.0,,1.0,-1.8,,,1344.0,,,tue,no,basic.9y,yes,blue-collar,,,may,
36.0,275.0,1.0,,,1.4,93444.0,-36.1,,,cellular,,no,professional.course,no,technician,,single,aug,nonexistent
28.0,260.0,2.0,999.0,0.0,1.1,,,4859.0,5191.0,telephone,wed,,,yes,,no,married,may,
56.0,87.0,,999.0,0.0,-1.8,93075.0,-47.1,1415.0,5099.1,cellular,,,basic.9y,no,blue-collar,,,,nonexistent
64.0,,1.0,999.0,0.0,-2.9,92963.0,-40.8,1099.0,5076.2,cellular,tue,no,university.degree,no,,,married,jun,
37.0,,3.0,999.0,,1.4,94465.0,-41.8,,5228.1,,thu,,,no,technician,no,single,,nonexistent
31.0,,1.0,,0.0,1.4,,,,5228.1,cellular,wed,no,high.school,,blue-collar,no,single,,nonexistent
43.0,455.0,1.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,,tue,unknown,,no,retired,no,,jun,nonexistent
29.0,,1.0,,1.0,-1.8,93075.0,,1.41,5099.1,cellular,thu,no,basic.6y,,,yes,single,apr,failure
,260.0,,999.0,0.0,,,,4965.0,,,wed,,,,,,,,nonexistent
45.0,890.0,,999.0,0.0,1.4,93918.0,-42.7,4962.0,,cellular,,no,university.degree,no,self-employed,,divorced,jul,nonexistent
48.0,,3.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,,,basic.4y,,blue-collar,yes,married,aug,
28.0,,2.0,999.0,,1.4,93918.0,-42.7,,5228.1,cellular,tue,no,professional.course,yes,,,married,,nonexistent
31.0,479.0,1.0,999.0,,-1.8,92893.0,,1299.0,5099.1,cellular,,,,no,admin.,no,,,nonexistent
,80.0,2.0,999.0,0.0,1.4,,-36.1,4966.0,,,,no,,yes,technician,yes,divorced,,
42.0,,1.0,,0.0,-1.8,93075.0,,1405.0,,cellular,mon,no,basic.4y,yes,blue-collar,yes,married,apr,nonexistent
23.0,,,999.0,0.0,,,,4963.0,,,wed,,high.school,,services,,single,jul,
40.0,,4.0,999.0,,-1.8,92893.0,,1313.0,,,fri,unknown,high.school,,admin.,yes,,may,nonexistent
33.0,480.0,,,0.0,,92893.0,-46.2,1266.0,5099.1,,thu,no,professional.course,,,no,single,may,nonexistent
,,,,0.0,,,-36.4,4858.0,5191.0,telephone,mon,no,,,,no,single,may,
34.0,210.0,,999.0,,1.4,,,,5228.1,cellular,,no,,yes,technician,no,married,jul,
,286.0,9.0,999.0,,,,-36.1,,5228.1,,thu,no,professional.course,yes,technician,no,,aug,nonexistent
29.0,,,999.0,,-0.1,,-42.0,4153.0,,cellular,tue,no,,no,technician,no,single,,nonexistent
,,12.0,,0.0,,93918.0,,4962.0,5228.1,telephone,mon,unknown,unknown,yes,blue-collar,no,married,jul,nonexistent
27.0,,,999.0,0.0,-1.8,92893.0,-46.2,1.25,,cellular,,,unknown,,,,single,,nonexistent
53.0,122.0,4.0,,0.0,1.4,,,,5228.1,cellular,tue,,basic.9y,yes,blue-collar,no,married,,
54.0,,1.0,,0.0,,93994.0,,,,telephone,mon,unknown,high.school,,retired,no,married,,
29.0,,,,0.0,1.4,93918.0,-42.7,,,,,,university.degree,,admin.,no,married,,
,,3.0,3.0,1.0,,,-46.2,1354.0,,,,,,yes,,no,,,
44.0,903.0,4.0,999.0,0.0,,92893.0,,1244.0,5099.1,,mon,,,no,services,no,divorced,,
30.0,263.0,1.0,999.0,,-1.7,94055.0,-39.8,0.767,4991.6,telephone,wed,no,university.degree,yes,technician,no,,jun,failure
,,1.0,,0.0,1.1,93994.0,,4858.0,5191.0,telephone,wed,no,basic.4y,,blue-collar,no,divorced,may,
,357.0,1.0,999.0,,-1.8,92893.0,-46.2,,5099.1,,tue,no,basic.6y,,blue-collar,no,single,may,
,263.0,1.0,999.0,0.0,1.4,93918.0,,4.96,,cellular,,no,,yes,admin.,no,,jul,
32.0,307.0,2.0,999.0,,1.4,,-41.8,4958.0,5228.1,,thu,no,basic.9y,,blue-collar,no,married,,nonexistent
,131.0,,,1.0,-0.1,,-42.0,,5195.8,cellular,,unknown,,yes,technician,yes,single,nov,failure
,126.0,3.0,,,1.4,,,4963.0,5228.1,cellular,,,university.degree,,,,married,aug,nonexistent
,528.0,2.0,999.0,,1.4,93918.0,,,,cellular,tue,no,,yes,blue-collar,yes,married,,
,22.0,,999.0,0.0,-1.8,92893.0,,1244.0,5099.1,cellular,mon,,high.school,unknown,admin.,unknown,married,,
60.0,490.0,,,0.0,1.1,,,4855.0,5191.0,,,unknown,,,management,,married,may,nonexistent
32.0,,1.0,999.0,,,,,4856.0,5191.0,,,,,no,admin.,no,divorced,may,nonexistent
33.0,266.0,2.0,999.0,0.0,,93444.0,-36.1,4963.0,5228.1,cellular,mon,no,professional.course,,technician,no,single,aug,nonexistent
38.0,,2.0,,,1.4,,-36.1,4968.0,5228.1,,,no,university.degree,,,no,married,aug,
,114.0,1.0,999.0,1.0,-1.8,93075.0,,1405.0,5099.1,,mon,unknown,high.school,yes,housemaid,yes,single,apr,failure
48.0,294.0,,2.0,,-1.8,93075.0,-47.1,1365.0,5099.1,cellular,thu,no,university.degree,,entrepreneur,no,married,apr,success
,94.0,1.0,999.0,0.0,1.4,94465.0,,4962.0,5228.1,telephone,wed,no,basic.4y,,blue-collar,,,jun,
42.0,14.0,11.0,999.0,0.0,,,,,5228.1,,mon,,,,admin.,no,single,aug,nonexistent
55.0,67.0,,999.0,0.0,-0.1,93.2,,,5195.8,,wed,,high.school,,,,divorced,nov,
35.0,,1.0,999.0,0.0,,,-46.2,1264.0,,,,,university.degree,yes,admin.,no,married,may,nonexistent
45.0,212.0,5.0,999.0,0.0,1.1,93994.0,,4857.0,5191.0,telephone,mon,unknown,university.degree,yes,,no,divorced,,nonexistent
,,,999.0,0.0,1.4,94465.0,,4967.0,,telephone,fri,unknown,basic.6y,no,blue-collar,no,married,jun,
45.0,,5.0,999.0,0.0,,93444.0,,,5228.1,cellular,tue,,,,services,no,married,aug,
29.0,183.0,1.0,999.0,0.0,1.4,,,,,cellular,wed,no,,no,technician,no,,aug,nonexistent
43.0,226.0,1.0,999.0,0.0,1.1,,,4856.0,5191.0,telephone,,,basic.9y,no,technician,,married,may,nonexistent
,150.0,3.0,999.0,,-0.1,93.2,-42.0,4076.0,5195.8,cellular,thu,,,yes,blue-collar,no,married,,nonexistent
51.0,202.0,1.0,999.0,,1.1,93994.0,,4855.0,5191.0,telephone,fri,no,basic.9y,,blue-collar,no,married,,nonexistent
,,2.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,,,,university.degree,yes,entrepreneur,no,,jul,nonexistent
56.0,,1.0,999.0,0.0,,93918.0,,4962.0,5228.1,cellular,fri,unknown,basic.9y,,,no,,,nonexistent
39.0,713.0,,,0.0,-1.7,,-39.8,,4991.6,cellular,,no,,,,no,,,nonexistent
