age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
50.0,,,university.degree,no,no,,,,,134.0,1.0,,1.0,,,,,,,no
67.0,,,,no,yes,no,cellular,aug,,,,,1.0,,,92201.0,-31.4,,5076.2,no
,,married,,no,,,telephone,,mon,,1.0,999.0,,,,93.2,,,,no
,,,,,yes,no,,aug,,377.0,,,,nonexistent,1.4,93444.0,-36.1,,5228.1,no
53.0,unemployed,,,unknown,no,no,,,mon,273.0,1.0,,,,,93918.0,-42.7,4962.0,,no
36.0,,,university.degree,no,yes,,,jun,wed,,,3.0,,success,,,-40.8,,,yes
47.0,entrepreneur,,,no,,,,,thu,8.0,7.0,,,nonexistent,,,,1266.0,,no
30.0,admin.,,university.degree,,yes,,,aug,,,3.0,999.0,,,,,,4964.0,5228.1,no
44.0,,,,unknown,no,,telephone,may,,,2.0,,,,,,,,,no
32.0,admin.,married,university.degree,,,,cellular,nov,tue,,,999.0,0.0,,,,,,5195.8,no
,,,basic.9y,,,no,,may,,378.0,3.0,999.0,,,,,-46.2,1354.0,,no
,,single,high.school,no,yes,no,telephone,,,,,999.0,0.0,nonexistent,1.1,,,,,no
44.0,,,,no,,,cellular,may,fri,,1.0,999.0,1.0,failure,,92893.0,,,,no
,,,,,yes,,telephone,,tue,331.0,4.0,999.0,,,,94465.0,,,,no
30.0,blue-collar,married,,unknown,,,,,wed,155.0,,999.0,1.0,failure,-1.8,,-46.2,1281.0,5099.1,no
39.0,,single,basic.9y,,,,cellular,jul,mon,,,999.0,,nonexistent,,93918.0,,,,no
,admin.,,,no,,,telephone,,mon,483.0,1.0,999.0,0.0,,,93994.0,-36.4,,5191.0,no
35.0,,married,university.degree,,yes,no,cellular,may,,,4.0,999.0,1.0,,-1.8,92893.0,,1281.0,,no
48.0,admin.,,university.degree,,yes,no,,,,,,,,,,,-50.0,1.51,5099.1,no
,,,university.degree,,,,telephone,,fri,,5.0,999.0,,nonexistent,1.4,94465.0,,4959.0,5228.1,no
,admin.,,basic.9y,no,no,no,telephone,jul,tue,,,999.0,,,1.4,93918.0,,,5228.1,no
33.0,,married,,,,no,,,mon,145.0,1.0,,0.0,nonexistent,,,-41.8,4.96,5228.1,no
,management,married,university.degree,,yes,,cellular,,,,4.0,999.0,,nonexistent,,,-36.1,,,no
,blue-collar,married,,,,no,cellular,apr,fri,,1.0,999.0,,failure,,93075.0,,,,no
,services,,high.school,no,yes,,,may,,,1.0,,0.0,nonexistent,-1.8,,,,,no
,,,,no,yes,no,,,,,1.0,,,,1.1,,-36.4,,5191.0,no
28.0,,married,,no,yes,no,,,,485.0,,999.0,0.0,nonexistent,1.1,,,4857.0,5191.0,no
51.0,,married,basic.9y,no,no,no,,nov,,1032.0,10.0,,1.0,failure,-0.1,93.2,-42.0,4021.0,5195.8,no
33.0,admin.,single,,no,yes,,,aug,,,1.0,999.0,0.0,nonexistent,,93444.0,-36.1,,5228.1,no
46.0,,,,,no,,telephone,may,,,,,,nonexistent,1.1,93994.0,,4858.0,5191.0,no
,,,,no,no,,telephone,may,,,,,0.0,nonexistent,,,-36.4,,,no
33.0,technician,married,,,,no,,,,,1.0,,,nonexistent,1.4,93444.0,-36.1,,5228.1,no
29.0,,single,,,,,cellular,nov,thu,,,,0.0,,,93.2,,4076.0,,no
,,divorced,,,no,,cellular,,,185.0,,,1.0,,-1.7,,,,4991.6,yes
,blue-collar,,basic.4y,unknown,no,,,jun,tue,,,,0.0,nonexistent,1.4,94465.0,-41.8,,5228.1,no
,,,basic.9y,unknown,yes,no,cellular,jul,thu,,,,0.0,nonexistent,,93918.0,-42.7,4963.0,5228.1,no
,,single,university.degree,,no,,telephone,,mon,,5.0,999.0,,,,,,4191.0,5195.8,no
37.0,technician,,university.degree,,yes,,cellular,aug,mon,,1.0,4.0,,,-2.9,,-31.4,0.884,,yes
29.0,technician,single,professional.course,no,yes,,cellular,,,110.0,,999.0,,,-2.9,,-31.4,0.883,,no
,,married,,unknown,,,telephone,,,,2.0,999.0,,nonexistent,1.1,,,,,no
,management,married,university.degree,no,,,,,thu,,,,0.0,,1.4,,,4961.0,5228.1,no
,technician,,,,,,cellular,,thu,,,,1.0,,-3.4,,-26.9,,,yes
59.0,,divorced,basic.6y,no,,,cellular,,tue,,,999.0,0.0,nonexistent,,92893.0,,1291.0,5099.1,no
57.0,blue-collar,,,unknown,,,,,fri,126.0,,999.0,,nonexistent,-0.1,93.2,-42.0,,,no
,admin.,married,,no,yes,,,may,,,,999.0,,nonexistent,-1.8,92893.0,,,,no
36.0,,single,professional.course,,yes,no,,,,228.0,,,,,-1.8,92893.0,,,5099.1,no
,,,,no,,yes,,,,129.0,,999.0,,failure,-1.7,94215.0,,0.896,4991.6,no
,,,,,,,,may,,7.0,,999.0,,,,92893.0,,1.25,,no
23.0,student,,high.school,,yes,no,cellular,,,,1.0,999.0,1.0,failure,-1.8,92893.0,-46.2,,,no
,admin.,divorced,university.degree,,yes,,telephone,may,,,18.0,999.0,0.0,,1.1,,-36.4,,,no
39.0,blue-collar,,,unknown,yes,no,cellular,,wed,,,,,,,,,,5099.1,no
45.0,,,,,yes,no,,aug,,105.0,1.0,,0.0,,1.4,,-36.1,,,no
,,,high.school,,no,no,cellular,,wed,1165.0,4.0,,,,1.4,,,4963.0,,no
,student,single,high.school,,yes,,telephone,may,mon,,9.0,999.0,,nonexistent,,,,,5099.1,no
,blue-collar,married,high.school,,unknown,,,,,,,,,,1.4,,-36.1,,,no
43.0,admin.,married,unknown,no,yes,,telephone,jul,thu,121.0,1.0,,,nonexistent,1.4,,,,,no
29.0,,,university.degree,,,,,jul,wed,81.0,7.0,,0.0,nonexistent,1.4,,-42.7,4957.0,5228.1,no
,,,university.degree,no,yes,,,,,,5.0,999.0,0.0,nonexistent,,93918.0,,,,no
64.0,retired,,,,yes,,,apr,,159.0,,,0.0,nonexistent,-1.8,,-47.1,,,no
27.0,admin.,single,,no,,,,may,fri,81.0,,999.0,0.0,nonexistent,-1.8,,,,,no
52.0,,married,basic.9y,unknown,,,telephone,may,mon,,1.0,999.0,0.0,,1.1,,,4857.0,,no
,admin.,,,no,no,,telephone,may,mon,,,,0.0,nonexistent,-1.8,93876.0,,0.685,5008.7,no
60.0,admin.,,,unknown,no,,telephone,may,,213.0,2.0,999.0,,nonexistent,,,-36.4,,5191.0,no
,retired,,,unknown,yes,,telephone,,mon,,,999.0,,nonexistent,1.1,93994.0,-36.4,,5191.0,no
,,married,,no,,no,cellular,aug,fri,,4.0,,0.0,,,93444.0,-36.1,,,no
,,,,no,,,telephone,mar,,,2.0,999.0,1.0,failure,,,-34.8,0.654,,no
38.0,,married,high.school,no,yes,,telephone,may,,,,,0.0,,1.1,93994.0,-36.4,,,no
,management,,,,no,yes,,may,wed,,,,0.0,nonexistent,-1.8,92893.0,-46.2,1334.0,,no
,technician,married,high.school,,no,no,cellular,aug,,,,,0.0,,1.4,,,4965.0,,no
,blue-collar,married,high.school,,,,,jul,fri,,1.0,999.0,,,1.4,,,,5228.1,yes
39.0,unemployed,married,basic.9y,unknown,,no,,jun,fri,,,999.0,,nonexistent,,,,4959.0,,no
,,,basic.6y,,yes,,cellular,may,mon,,8.0,999.0,1.0,failure,,,,,,no
41.0,,,basic.4y,,,,,,wed,,2.0,999.0,,,,,-36.4,4856.0,5191.0,no
,,,,,,,,,,,1.0,999.0,,nonexistent,-1.8,92893.0,-46.2,1327.0,,no
,,married,,no,,,,,,154.0,,999.0,,nonexistent,,93918.0,,4963.0,5228.1,no
39.0,self-employed,,professional.course,,no,,,nov,fri,47.0,,,0.0,,,93.2,-42.0,,,no
,,,,,,no,,jul,,84.0,,,,,,93918.0,-42.7,,,no
45.0,,,,no,yes,yes,cellular,nov,,,2.0,999.0,,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,no
24.0,blue-collar,,basic.9y,no,,no,cellular,,,,1.0,,0.0,,-1.8,,-46.2,1244.0,,no
,management,,,,no,no,,,thu,,1.0,,,nonexistent,-1.8,92893.0,-46.2,1266.0,,yes
36.0,services,single,,no,,no,,may,fri,,,,0.0,,1.1,,-36.4,,5191.0,no
,services,divorced,high.school,,no,,,jul,thu,,,,0.0,,,,,,,no
,,,,no,,no,cellular,,,,1.0,,,nonexistent,1.4,,,,5228.1,no
44.0,admin.,single,,,,yes,,,fri,,,,0.0,,-1.7,94215.0,,0.861,,no
,technician,,,,,,cellular,,,247.0,1.0,,0.0,nonexistent,1.4,93444.0,-36.1,,,no
,housemaid,married,,,,yes,,,,336.0,,,0.0,,-3.0,,-33.0,0.714,5023.5,yes
30.0,technician,,,no,no,,,may,mon,,4.0,999.0,,nonexistent,,,,4857.0,,no
,admin.,married,high.school,,yes,no,,,mon,,,,0.0,,,,,4857.0,5191.0,no
33.0,,married,university.degree,no,yes,no,cellular,aug,,,,999.0,0.0,nonexistent,,,-36.1,4963.0,5228.1,no
47.0,housemaid,,,no,,yes,telephone,jun,,,2.0,,,nonexistent,,,,,,no
33.0,technician,single,professional.course,no,,,,,,285.0,,,,nonexistent,1.4,,,4963.0,,no
46.0,,,,,yes,no,,jul,,64.0,,,0.0,,,93918.0,,4959.0,5228.1,no
40.0,self-employed,,,no,yes,no,,jul,wed,225.0,5.0,,,,,93918.0,-42.7,,,no
49.0,management,,,,yes,yes,,aug,tue,,1.0,,,,,92201.0,-31.4,0.883,,no
,admin.,,,no,,,,,,179.0,1.0,999.0,,nonexistent,1.1,,-36.4,,,no
53.0,unknown,married,,,no,,telephone,,thu,,,,,nonexistent,1.1,93994.0,,4.86,5191.0,no
39.0,,married,professional.course,unknown,yes,,,aug,wed,,2.0,999.0,0.0,nonexistent,1.4,,,4964.0,5228.1,no
,blue-collar,,unknown,no,yes,,,,,85.0,,999.0,0.0,,,93994.0,-36.4,4857.0,,no
,blue-collar,married,,,no,no,telephone,,mon,633.0,1.0,,0.0,nonexistent,1.1,93994.0,,,5191.0,no
24.0,student,single,basic.4y,,,no,,,fri,67.0,,999.0,,nonexistent,1.4,,,4963.0,5228.1,no
,,,,,no,no,telephone,,wed,,,999.0,0.0,nonexistent,1.1,93994.0,-36.4,,5191.0,no
41.0,,married,basic.6y,,,,,,,150.0,,,,,,93994.0,-36.4,,5191.0,no
49.0,,,,,,yes,,jun,tue,,1.0,999.0,0.0,nonexistent,1.4,,-41.8,4961.0,5228.1,no
33.0,admin.,single,university.degree,no,,no,,,,61.0,2.0,999.0,,,1.4,94465.0,,4961.0,5228.1,no
,blue-collar,married,,,,no,,nov,,,1.0,999.0,0.0,nonexistent,-0.1,,-42.0,,5195.8,no
30.0,,single,,,,no,cellular,,,27.0,3.0,,0.0,,1.4,,,,5228.1,no
,technician,,,,,no,,,,41.0,1.0,,0.0,,1.4,94465.0,,4866.0,,no
57.0,,married,basic.4y,,,no,cellular,,thu,,1.0,999.0,0.0,,,93444.0,-36.1,,5228.1,no
37.0,technician,,professional.course,no,,,,nov,,372.0,1.0,,,,-0.1,,,,5195.8,no
,technician,married,,,,,,jun,,,8.0,,0.0,,1.4,94465.0,-41.8,4864.0,,no
29.0,,,high.school,,no,no,,jun,,,1.0,999.0,,nonexistent,,92963.0,-40.8,,,no
,,,,no,,,,,,,1.0,,,nonexistent,1.4,,,4963.0,,no
,,,,,,no,,aug,thu,129.0,,999.0,0.0,,,,,0.873,,no
54.0,,divorced,,,,no,,may,,,,999.0,,nonexistent,,93994.0,-36.4,4857.0,5191.0,no
41.0,blue-collar,married,basic.4y,,no,no,telephone,,wed,,1.0,,,,1.4,94465.0,,4864.0,5228.1,no
,,,,,no,,telephone,,,,,,0.0,nonexistent,1.1,,-36.4,,,no
,,,high.school,no,,,,,,,6.0,3.0,1.0,,-2.9,,,1.26,5076.2,no
,,,basic.4y,,,no,cellular,may,tue,189.0,1.0,,,nonexistent,,92893.0,,1291.0,,no
51.0,entrepreneur,divorced,,no,yes,,telephone,nov,wed,89.0,,,0.0,nonexistent,-0.1,93.2,,,,no
,,,,no,,no,,,,,3.0,999.0,0.0,,1.1,93994.0,,4855.0,,no
44.0,management,,basic.9y,no,,,cellular,,tue,284.0,4.0,,0.0,,,93444.0,,4966.0,,no
52.0,,,high.school,,,yes,,nov,,57.0,,,1.0,success,-0.1,,-42.0,,,no
,,,high.school,unknown,,no,,aug,thu,,,,,,,,-36.1,4968.0,,yes
,,married,,,,,telephone,may,,217.0,,,,nonexistent,1.1,,,4859.0,5191.0,no
34.0,blue-collar,,basic.9y,,,,,may,,,,,,,,,,4859.0,5191.0,no
50.0,blue-collar,,basic.4y,,yes,no,,,tue,119.0,8.0,999.0,,,,93918.0,-42.7,,5228.1,no
,blue-collar,married,basic.9y,,no,no,,apr,,,,5.0,1.0,,,93075.0,,1.41,,yes
,entrepreneur,single,university.degree,no,,no,cellular,,wed,131.0,1.0,,0.0,,,,,,5195.8,no
44.0,,single,basic.4y,,,,,jun,mon,76.0,1.0,,,nonexistent,,94465.0,,4961.0,5228.1,no
39.0,,,,,,,telephone,,wed,,1.0,,,,1.1,93994.0,,4858.0,,no
26.0,blue-collar,,,,,no,cellular,may,,,1.0,999.0,0.0,nonexistent,,92893.0,-46.2,,5099.1,no
,,single,professional.course,no,,no,,,thu,,,,0.0,nonexistent,1.4,93918.0,,4963.0,,no
24.0,services,,high.school,,,no,,,tue,,3.0,,0.0,nonexistent,1.1,,-36.4,4856.0,5191.0,no
,,,high.school,,,no,,may,,,,,1.0,,-1.8,92893.0,-46.2,1313.0,,no
,,,basic.9y,,yes,no,,may,tue,,1.0,,1.0,success,,,-46.2,1344.0,5099.1,no
36.0,technician,,professional.course,,,no,,,,275.0,1.0,,,nonexistent,1.4,93444.0,,,,no
28.0,services,married,unknown,,yes,,,,wed,,2.0,999.0,0.0,nonexistent,,93994.0,-36.4,,,no
,,,,unknown,,,cellular,apr,,,,,0.0,nonexistent,,93075.0,,1415.0,5099.1,no
64.0,,married,,no,no,no,cellular,jun,tue,,1.0,,0.0,,-2.9,92963.0,,,,yes
,technician,single,professional.course,no,no,no,telephone,,,635.0,3.0,999.0,0.0,,,94465.0,-41.8,,,no
,blue-collar,single,high.school,,no,,cellular,,wed,,1.0,,,nonexistent,1.4,93918.0,-42.7,4957.0,,no
,retired,,basic.9y,,,,,,,455.0,,,,nonexistent,1.4,,-41.8,4864.0,5228.1,no
,,,,,yes,yes,,,,1410.0,,,,,-1.8,,-47.1,,,no
44.0,,married,basic.9y,no,,,,aug,wed,,1.0,999.0,,nonexistent,1.4,,-36.1,4965.0,,no
45.0,,,university.degree,no,,yes,,,mon,,,,0.0,,1.4,,,4962.0,5228.1,yes
48.0,,,,unknown,no,yes,,,,96.0,3.0,999.0,0.0,nonexistent,,,-36.1,,,no
,technician,married,,no,,,cellular,jul,,,,999.0,,,,,-42.7,,,no
,,divorced,,no,,,,may,,,,999.0,0.0,,-1.8,92893.0,,1299.0,5099.1,no
39.0,technician,divorced,,,yes,yes,cellular,aug,tue,80.0,,999.0,,nonexistent,1.4,93444.0,-36.1,4966.0,,no
,blue-collar,,basic.4y,,yes,,cellular,apr,mon,172.0,1.0,999.0,0.0,,,93075.0,,1405.0,5099.1,no
,services,,,no,unknown,unknown,,,,,3.0,999.0,0.0,nonexistent,,,-42.7,,,no
40.0,admin.,married,,unknown,no,yes,,,fri,,,,,nonexistent,-1.8,92893.0,,1313.0,,no
33.0,,single,,no,,,,,thu,,2.0,999.0,0.0,nonexistent,-1.8,,,1266.0,,no
35.0,,single,,no,,no,,,,234.0,,999.0,0.0,nonexistent,,,-36.4,,5191.0,no
,technician,married,,,yes,no,,,thu,,,999.0,0.0,nonexistent,,,,4963.0,,no
34.0,technician,married,,no,,,,aug,,,,999.0,,nonexistent,,,-36.1,4963.0,5228.1,no
29.0,,single,,,,no,cellular,nov,tue,155.0,,,,nonexistent,-0.1,,,4153.0,,no
,blue-collar,married,,unknown,yes,,telephone,,,124.0,12.0,999.0,0.0,nonexistent,,,,,,no
,technician,,unknown,no,,,,may,,,4.0,999.0,0.0,,-1.8,,,1.25,,no
53.0,,married,basic.9y,,yes,,cellular,,,122.0,,999.0,0.0,nonexistent,,93918.0,-42.7,4961.0,5228.1,no
54.0,retired,,high.school,unknown,no,,telephone,may,,130.0,1.0,,0.0,nonexistent,,,-36.4,4857.0,5191.0,no
,,married,university.degree,no,,,cellular,,,,,999.0,0.0,,,,,,,no
,,married,basic.6y,no,yes,,,,mon,1121.0,3.0,,,,,92893.0,,1354.0,,no
,services,,high.school,,,,,,,,,,,,,,,,5099.1,yes
,,single,,no,,no,,,wed,,,,2.0,,,94055.0,,0.767,,yes
,blue-collar,,,,,no,,,wed,93.0,1.0,,0.0,,,,-36.4,,5191.0,no
39.0,blue-collar,single,,no,yes,,cellular,,tue,357.0,1.0,,2.0,failure,,,,,,no
33.0,,married,university.degree,,,no,cellular,,mon,,1.0,999.0,,nonexistent,1.4,,-42.7,4.96,5228.1,no
32.0,blue-collar,,basic.9y,no,,,telephone,,thu,,2.0,,,nonexistent,1.4,,-41.8,4958.0,,no
,technician,,basic.9y,unknown,yes,,,nov,wed,131.0,,,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
,,,,no,yes,no,,,,126.0,3.0,,,,1.4,93444.0,,,5228.1,no
34.0,blue-collar,,basic.4y,,,,,jul,tue,,,999.0,0.0,,1.4,,,4962.0,5228.1,no
38.0,,married,,no,unknown,unknown,,may,mon,22.0,,999.0,0.0,,,92893.0,-46.2,,5099.1,no
60.0,management,,,unknown,,,,,fri,,1.0,999.0,,,,93994.0,,4855.0,,no
,admin.,divorced,,,no,no,telephone,may,tue,,1.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4856.0,,no
,,,,,no,no,,aug,mon,,,999.0,,,1.4,,,,5228.1,no
38.0,,married,university.degree,no,no,,,,,,2.0,,,,,93444.0,-36.1,,5228.1,no
,,,high.school,,yes,,cellular,apr,,,1.0,999.0,1.0,,,,,,5099.1,no
,entrepreneur,,,,no,no,cellular,,,294.0,,2.0,,,,,,,5099.1,yes
,blue-collar,,,no,,no,,jun,wed,94.0,1.0,,,nonexistent,,94465.0,-41.8,,5228.1,no
,,single,,,,no,cellular,,mon,14.0,11.0,,0.0,nonexistent,,93444.0,,,5228.1,no
55.0,,divorced,,no,no,,,nov,,67.0,3.0,,,nonexistent,-0.1,93.2,,,,no
35.0,admin.,,,no,yes,no,cellular,,,109.0,,999.0,0.0,,-1.8,,-46.2,1264.0,5099.1,no
,admin.,,,,yes,no,,,,212.0,5.0,999.0,,,,,-36.4,,,no
34.0,,,,unknown,no,no,,jun,fri,176.0,1.0,999.0,,nonexistent,1.4,94465.0,,,,no
,services,,basic.6y,,no,,cellular,aug,,98.0,5.0,999.0,,nonexistent,1.4,,-36.1,4965.0,,no
29.0,technician,married,university.degree,,no,,,aug,,,1.0,,0.0,nonexistent,1.4,,-36.1,4965.0,,no
43.0,technician,married,,unknown,,,telephone,may,,226.0,1.0,999.0,0.0,,,93994.0,-36.4,4856.0,,no
,,,,,yes,no,cellular,,thu,150.0,3.0,999.0,,,-0.1,,-42.0,4076.0,,no
51.0,blue-collar,,,,,no,,may,fri,202.0,1.0,,0.0,,1.1,,,4855.0,5191.0,no
,,divorced,university.degree,no,yes,,,,,,,999.0,0.0,nonexistent,1.4,93918.0,,,,no
,,,basic.9y,,no,no,cellular,jul,fri,571.0,1.0,,0.0,,1.4,93918.0,-42.7,,5228.1,no
39.0,,married,university.degree,,,no,,jun,mon,713.0,,,,,-1.7,,,,4991.6,yes
46.0,admin.,,,,,,,may,mon,,5.0,999.0,,,-1.8,,,,,yes
,admin.,,,no,,no,telephone,may,mon,,2.0,,,nonexistent,,,,4857.0,,no
57.0,,married,basic.6y,,no,no,cellular,apr,fri,203.0,2.0,999.0,1.0,failure,-1.8,93075.0,-47.1,,,no
,admin.,,university.degree,no,no,no,,aug,,39.0,,999.0,0.0,,,93444.0,,,5228.1,no
,,married,basic.4y,unknown,,,cellular,jul,,,,999.0,0.0,,,93918.0,-42.7,4958.0,5228.1,no
23.0,,,professional.course,,no,yes,,apr,tue,,,,,nonexistent,,,-47.1,,,no
,technician,,professional.course,,,no,,,tue,220.0,,999.0,,,1.4,,-41.8,,5228.1,no
37.0,admin.,,high.school,,no,no,telephone,,,152.0,,999.0,0.0,nonexistent,,,-36.4,4856.0,,no
49.0,,divorced,basic.4y,no,no,,cellular,,wed,,3.0,999.0,0.0,,1.4,,-36.1,,5228.1,no
39.0,admin.,married,university.degree,no,no,no,cellular,,,171.0,,999.0,0.0,,1.4,,-42.7,4962.0,,no
,services,,,no,,no,cellular,,tue,,1.0,999.0,0.0,nonexistent,-0.1,93.2,,4153.0,,no
,blue-collar,,basic.6y,,,,cellular,,tue,,1.0,,,success,,,,1344.0,5099.1,no
59.0,management,,basic.4y,,yes,,,may,,88.0,,999.0,0.0,,,,,,5191.0,no
36.0,,,university.degree,no,yes,,,,,,,999.0,,,-1.8,92893.0,,1266.0,5099.1,no
,,married,,no,,,,jul,,,2.0,,0.0,nonexistent,-1.7,,-40.3,0.81,4991.6,yes
,,married,,no,,yes,cellular,nov,wed,,3.0,999.0,,,-0.1,93.2,,4.12,,no
,,,,no,,,,,mon,,1.0,,,nonexistent,-1.8,92893.0,,,5099.1,no
,technician,,university.degree,,no,,cellular,nov,mon,130.0,1.0,,2.0,,-3.4,92649.0,-30.1,,5017.5,yes
37.0,,single,professional.course,unknown,yes,,,aug,,,2.0,,0.0,nonexistent,1.4,93444.0,,4965.0,5228.1,no
,,married,high.school,,no,,cellular,,,59.0,,,,,,,,4957.0,5228.1,no
41.0,technician,married,professional.course,unknown,yes,,,jun,mon,,11.0,999.0,,,,94465.0,-41.8,4865.0,,no
,,married,high.school,no,,,,apr,mon,207.0,1.0,,0.0,nonexistent,,,-47.1,,5099.1,no
31.0,admin.,,high.school,no,no,no,,jul,,21.0,,,0.0,,1.4,,,,5228.1,no
33.0,,divorced,university.degree,no,,no,,,,,1.0,999.0,,,1.4,,-36.1,,5228.1,no
46.0,,,,,yes,no,,may,mon,,,,0.0,nonexistent,,93994.0,,,,no
40.0,,,,no,,yes,cellular,apr,tue,145.0,1.0,,,nonexistent,-1.8,93075.0,-47.1,1453.0,5099.1,no
50.0,self-employed,,,,no,,,,,414.0,,999.0,,,,,-41.8,4967.0,5228.1,no
30.0,,,,no,yes,no,cellular,jun,thu,,2.0,999.0,,,-2.9,,-40.8,,5076.2,no
37.0,,divorced,,,yes,no,cellular,,,,1.0,999.0,0.0,,-1.8,,-46.2,,5099.1,no
49.0,management,,,,no,,telephone,jun,mon,,,,,nonexistent,1.4,,,,5228.1,no
39.0,,single,,,,no,telephone,,,751.0,1.0,,,nonexistent,,,,,5191.0,yes
57.0,,married,,no,yes,,telephone,jun,fri,,,999.0,,,1.4,,-41.8,4959.0,,no
36.0,,,high.school,no,yes,,cellular,,wed,,2.0,,,,1.4,,-42.7,,5228.1,no
33.0,,single,high.school,no,yes,,cellular,nov,,,,,0.0,,,93.2,-42.0,,5195.8,no
44.0,admin.,,university.degree,no,,,cellular,apr,,109.0,1.0,999.0,0.0,,-1.8,93075.0,-47.1,,5099.1,no
,technician,,,,,,cellular,,,,2.0,999.0,,nonexistent,-0.1,,-42.0,,5195.8,no
,,,university.degree,no,no,,,aug,tue,,,999.0,,nonexistent,,,,,5228.1,no
,retired,,,unknown,,no,,,wed,108.0,2.0,999.0,0.0,,1.4,,-42.7,,,no
,blue-collar,married,,,no,no,,may,fri,182.0,2.0,999.0,,failure,,,-46.2,,,no
,,married,professional.course,no,,,telephone,jun,,,2.0,999.0,0.0,nonexistent,1.4,,-41.8,4865.0,,no
,,single,,unknown,yes,,cellular,,,180.0,,999.0,0.0,,,,,4191.0,,no
,admin.,single,,,no,,cellular,,tue,,,999.0,,nonexistent,1.4,,,4961.0,5228.1,no
45.0,,,,,no,,,,thu,,,999.0,0.0,nonexistent,,93994.0,,,,no
,,,basic.9y,,yes,,cellular,nov,wed,135.0,,,,,,93.2,,,5195.8,no
,,,,unknown,no,no,,,,,,999.0,0.0,,1.1,93994.0,-36.4,,5191.0,no
53.0,,,,no,no,,,may,,74.0,2.0,999.0,0.0,nonexistent,,,-46.2,1.25,,no
36.0,management,single,,no,,no,cellular,,mon,,5.0,,0.0,,1.4,,-42.7,4962.0,5228.1,no
37.0,,married,,,,,,,tue,242.0,6.0,999.0,0.0,,,93918.0,,,,no
,,,basic.9y,,no,,,jun,,238.0,,999.0,0.0,nonexistent,,94465.0,-41.8,,,no
37.0,,married,,no,,yes,,,mon,,1.0,999.0,,nonexistent,1.1,93994.0,,4857.0,5191.0,no
35.0,,married,,no,,,cellular,jul,,,2.0,3.0,4.0,,-1.7,,,,4991.6,no
38.0,,divorced,university.degree,no,,no,,,tue,,,999.0,0.0,,-1.8,92893.0,-46.2,1291.0,,no
,blue-collar,married,basic.9y,,yes,,,may,mon,,,999.0,,,,,-46.2,,5099.1,no
29.0,blue-collar,,,unknown,yes,no,cellular,,tue,,1.0,,0.0,nonexistent,1.4,93918.0,,,5228.1,no
,entrepreneur,married,professional.course,no,no,,,jun,wed,127.0,1.0,999.0,,,1.4,,,4959.0,,no
31.0,,,professional.course,no,,,cellular,,fri,161.0,,,0.0,nonexistent,-0.1,93.2,-42.0,4021.0,,no
,admin.,married,university.degree,no,,no,telephone,jun,,148.0,,,0.0,,,,-41.8,,,no
27.0,unemployed,,basic.6y,unknown,,,,jul,wed,,8.0,999.0,0.0,,1.4,93918.0,,4962.0,5228.1,no
21.0,blue-collar,married,basic.9y,no,yes,,,jul,wed,,,999.0,,,,,,,,yes
38.0,admin.,,university.degree,,,,,jun,,42.0,1.0,999.0,0.0,,-2.9,92963.0,,1099.0,,no
,,,,,,no,,,,,2.0,6.0,,,,92649.0,-30.1,0.714,,yes
36.0,,,,,,no,cellular,,,84.0,1.0,,0.0,,,,-42.0,,,no
,technician,divorced,professional.course,,,no,cellular,may,,,1.0,999.0,,,-1.8,92893.0,-46.2,,,no
,,,,no,no,,,,,,1.0,,0.0,,,93994.0,,4859.0,,no
,self-employed,,,no,no,,telephone,nov,,,1.0,999.0,,,,93.2,-42.0,4191.0,5195.8,no
31.0,services,,,no,yes,,cellular,may,,109.0,1.0,,0.0,nonexistent,-1.8,,,,,no
,unemployed,married,basic.9y,,,no,,,mon,263.0,,999.0,,nonexistent,,,,,5099.1,no
,,married,high.school,,no,,,jun,,,,,,nonexistent,,,,4961.0,,no
30.0,technician,married,,no,,,cellular,,tue,,,999.0,,,,93444.0,,,5228.1,no
53.0,blue-collar,divorced,basic.6y,no,yes,,cellular,jun,wed,,1.0,999.0,0.0,,-2.9,,,1.26,5076.2,no
,,married,high.school,unknown,,,,,,500.0,2.0,,1.0,failure,-1.8,92893.0,,,,no
,blue-collar,,,no,no,no,cellular,,,,1.0,999.0,0.0,,1.4,93918.0,,,5228.1,no
,,,high.school,,no,,,,mon,,1.0,999.0,,nonexistent,1.1,,,,,no
46.0,management,married,basic.6y,unknown,no,,,jun,fri,73.0,,999.0,,nonexistent,1.4,94465.0,,,,no
,,married,professional.course,no,no,yes,,,wed,167.0,,999.0,,,,92893.0,-46.2,1281.0,,no
55.0,entrepreneur,,,no,,no,telephone,,tue,345.0,16.0,999.0,,,1.4,,,,5228.1,no
,,divorced,,,no,no,,apr,,332.0,,999.0,,,,,-47.1,1423.0,,no
38.0,,,basic.9y,,,,cellular,,,,1.0,,0.0,,,,-42.0,,5195.8,no
,,,,no,,unknown,cellular,,tue,486.0,1.0,,0.0,nonexistent,,,,,5195.8,yes
38.0,,single,,no,,,cellular,,thu,228.0,1.0,999.0,,nonexistent,,,,4968.0,5228.1,no
