age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome,y
,,,,,,92893.0,,,,,thu,no,,,,,married,,,yes
36.0,,,999.0,,1.1,93994.0,-36.4,4859.0,,,,,,,,,,may,,no
39.0,,,,,,93918.0,,4962.0,,,,,,,services,yes,divorced,,nonexistent,no
,,,999.0,,1.4,,-42.7,4962.0,,,,,university.degree,,,no,,,,no
,12.0,,,,,,,,4991.6,,,,,no,admin.,,,,,no
,,,,,1.4,,,,,cellular,thu,no,professional.course,,,,,aug,,no
64.0,,,999.0,0.0,,,,,,cellular,thu,,,yes,,,,dec,,yes
,,,999.0,0.0,,,,,,telephone,mon,,,no,technician,no,single,,,no
,,,999.0,,,,,,,,,,high.school,,,no,,may,,no
,53.0,2.0,,,,,,,,,,,university.degree,yes,unemployed,no,,,,no
47.0,,,,,,94465.0,,,5228.1,telephone,,no,,yes,,,married,jun,nonexistent,no
,285.0,,,,,,-36.1,,,cellular,,,,,,,,aug,nonexistent,no
46.0,,1.0,,0.0,1.4,,,,,,,,high.school,,,,,,,no
,,,,0.0,1.4,93918.0,,,,,,,university.degree,yes,,,,,nonexistent,no
,,,,,-2.9,,,,,,tue,,university.degree,,management,,,aug,nonexistent,no
53.0,,,,,,93994.0,,,,telephone,,,professional.course,,,,,may,,no
,,,,,,93994.0,,4.86,,,,,high.school,no,,no,,,,no
,,2.0,999.0,,,,,,,cellular,,,,,,no,,,,no
,,,,0.0,,93994.0,-36.4,4857.0,5191.0,,mon,,,,blue-collar,no,,,nonexistent,no
,,,,0.0,,,-36.4,,,telephone,,no,,,blue-collar,no,,,,no
24.0,,,,0.0,1.4,,-42.7,,,,,no,,,student,,,,,no
,406.0,,,,1.1,93994.0,,,,,,unknown,,,,no,,,,no
,,,,,,,,,,,mon,unknown,,,services,no,married,,,no
,64.0,,,,,94465.0,-41.8,4961.0,,,,unknown,,,,yes,,jun,,no
,61.0,,,0.0,,94465.0,-41.8,,5228.1,,,,,,admin.,,,,,no
36.0,723.0,1.0,999.0,0.0,,,,,5195.8,cellular,,,,,,,,,nonexistent,no
,27.0,3.0,,,1.4,93918.0,,4968.0,,cellular,,no,,,,,,jul,nonexistent,no
41.0,,,,,1.4,94465.0,,4866.0,5228.1,telephone,thu,,basic.6y,,,,,,,no
,,,,0.0,,,,,,cellular,,,basic.4y,,,,,,nonexistent,no
37.0,,,,,,93.2,,,,cellular,,no,professional.course,,,,,,,no
46.0,,,999.0,,1.4,,,,,,,unknown,,yes,,,,,nonexistent,no
,,,999.0,,,92963.0,,1262.0,,,,,,,,,,,,no
,,,999.0,,,93918.0,,,,,,no,,yes,,,single,,nonexistent,no
,,,,,,,,0.873,,,,no,,,,,,aug,,no
54.0,,3.0,,,,,,,,,mon,no,,,management,,,may,nonexistent,no
41.0,81.0,,,,,94465.0,,,5228.1,,wed,,,,,,,,,no
39.0,340.0,,,0.0,,,,,5191.0,,,no,basic.9y,,housemaid,,married,may,,no
,,6.0,,,,92963.0,,,,cellular,wed,no,,,services,,,jun,,no
,,,,,,,,,5099.1,cellular,tue,,,no,,,,,nonexistent,no
,,,,,-0.1,,-42.0,,5195.8,telephone,,no,,,,,,,nonexistent,no
50.0,,3.0,999.0,,1.1,,-36.4,,,telephone,thu,,,,,,,,,no
,,,999.0,,,,,,,cellular,,,basic.9y,,,no,,aug,,no
,57.0,,,,,,,,5195.8,cellular,fri,,,,,yes,married,,,no
,,,999.0,0.0,1.4,,,,5228.1,,thu,unknown,high.school,yes,,no,,,,yes
,,,,,,,,4859.0,5191.0,telephone,wed,,,no,management,,married,,,no
,,,,0.0,,,,,,,,no,,,,no,,,,no
50.0,119.0,,,,,,-42.7,,,,tue,,basic.4y,,,,,,nonexistent,no
,,1.0,5.0,,-1.8,,-47.1,1.41,,cellular,,,,,,no,married,apr,,yes
42.0,131.0,,999.0,0.0,,,,,,,,,,,,,,nov,,no
,,,999.0,,,,,,,,,no,,,blue-collar,,,jun,,no
,,1.0,,,,93994.0,,4858.0,,,,,university.degree,,,no,,may,nonexistent,no
,,,,,,92893.0,-46.2,,,,mon,,,yes,blue-collar,,married,,nonexistent,no
,165.0,,999.0,,,93918.0,,,5228.1,cellular,thu,,,,technician,,,jul,,no
,119.0,,,,,,,4856.0,5191.0,,,no,,,services,no,,may,,no
,,,,1.0,,,-46.2,,,cellular,,,high.school,,,,,,,no
,,,,,,92893.0,,1344.0,,,tue,,,,,,,,success,no
,,,,,1.4,,,4967.0,,,wed,,professional.course,no,,no,,,,no
,,2.0,,0.0,1.1,,-36.4,,5191.0,,,no,,,,,married,,,no
,87.0,,999.0,,,,-47.1,,,,wed,,,,blue-collar,yes,married,,,no
64.0,205.0,,,,,,,,,,tue,no,,,management,no,,,,yes
,635.0,,,,1.4,94465.0,,,,,,,,,,no,single,,,no
,,,,,1.4,,-42.7,4957.0,,cellular,wed,,,,,,,,nonexistent,no
,,,,,,,,,,,,unknown,,,retired,,married,jun,nonexistent,no
,,,,,-1.8,,,,,,,no,,yes,blue-collar,,,,failure,no
,260.0,,,,,,,,,,,,basic.9y,,,,,,,no
,,,,0.0,,93918.0,,,5228.1,,,no,,,,,,,,yes
,96.0,,999.0,,,93444.0,-36.1,,,,,unknown,,no,blue-collar,,,,,no
28.0,280.0,,,0.0,,93918.0,,4962.0,,,,,,,technician,,married,jul,,no
,,,,,-1.8,,,1299.0,5099.1,cellular,,,,no,,,divorced,may,,no
39.0,80.0,,999.0,0.0,,,-36.1,,,,,no,,,,yes,,,nonexistent,no
,,,,,,,,,,cellular,,no,,,,,,,,no
23.0,,3.0,999.0,0.0,1.4,,,,,,,,,,,,single,jul,,no
40.0,,,,,,,-46.2,,5099.1,cellular,fri,unknown,,no,admin.,yes,,,,no
,,,,0.0,,,,,,,,,professional.course,,,,single,,,no
,,,,0.0,1.1,93994.0,,,,telephone,mon,,,no,,,,,nonexistent,no
,210.0,,,0.0,,,-42.7,4963.0,5228.1,cellular,,no,,,technician,no,,,,no
34.0,,,,,,,,,5228.1,cellular,,,,,,,married,aug,,no
,,,,,,,-42.0,,5195.8,,,,,,,,single,,nonexistent,no
,124.0,,,0.0,,93918.0,-42.7,,,,,,,yes,blue-collar,,,,nonexistent,no
27.0,7.0,,,,,92893.0,-46.2,1.25,,,,no,,,technician,no,,,,no
53.0,,4.0,999.0,,1.4,,-42.7,4961.0,5228.1,,,,,yes,,,,,nonexistent,no
,,,,,,93994.0,,,,,,unknown,,,retired,no,,,,no
,,1.0,,0.0,,93918.0,,4958.0,,,,,,,admin.,,,jul,nonexistent,no
32.0,,3.0,,,-1.8,92893.0,,,5099.1,,,,,,,,,may,success,no
44.0,903.0,,,,,92893.0,-46.2,1244.0,,cellular,,no,high.school,,services,,divorced,,,yes
30.0,,,,2.0,,,-39.8,,4991.6,,,,,,,,single,,failure,yes
42.0,93.0,,,,,93994.0,,4858.0,5191.0,telephone,,,basic.4y,,blue-collar,no,divorced,,,no
39.0,357.0,,,2.0,,,,,,,,,,yes,blue-collar,no,,,,no
33.0,263.0,,,0.0,1.4,,-42.7,,5228.1,cellular,,no,,yes,,,married,,,no
32.0,307.0,,999.0,0.0,1.4,,,4958.0,5228.1,telephone,thu,,,,,,,jun,,no
,131.0,,,1.0,,,,,5195.8,,,,basic.9y,,technician,yes,single,,,no
32.0,126.0,3.0,,0.0,1.4,,,4963.0,,cellular,,no,,,,no,married,,,no
,528.0,,,,,,-42.7,,,,,,basic.4y,,blue-collar,yes,,,,no
,,,999.0,,-1.8,92893.0,-46.2,,,,,no,high.school,,admin.,unknown,,,,no
,,,,,,,,4855.0,,,,,,,,no,,,nonexistent,no
,,,,0.0,1.1,,-36.4,4856.0,,,tue,,,no,,,,,,no
33.0,266.0,2.0,,,,,,,,,,,professional.course,no,,,,,nonexistent,no
38.0,,,,0.0,,,,,,,,,,,,,married,,,no
,,,999.0,,,93075.0,,,5099.1,,mon,,,yes,,,,apr,,no
48.0,,,,1.0,,,,,,,,,university.degree,no,,,married,,success,yes
,,1.0,,,1.4,94465.0,,,,telephone,,,,,blue-collar,,married,,,no
,,,,,,,,4965.0,,,,,,no,,,single,,,no
55.0,67.0,,,0.0,-0.1,93.2,-42.0,,5195.8,,,,high.school,no,,,,,nonexistent,no
,,1.0,999.0,,,,,,,cellular,,no,,,admin.,no,,,,no
,,,,,,,,,,,,unknown,,,,,,may,,no
,,,999.0,,,,,,,,,,,no,,,,,,no
45.0,,,,,1.4,,,4965.0,,cellular,tue,,,,,no,,,nonexistent,no
,,,,0.0,,,-36.1,,5228.1,,,no,,,,,married,,,no
,,1.0,,0.0,,,,4856.0,,,tue,,,,,yes,,may,,no
,,,999.0,,,,,,5195.8,,,,basic.9y,yes,blue-collar,,married,,,no
51.0,,,,,,,-36.4,,5191.0,,,,basic.9y,,blue-collar,,married,,,no
,,,,,1.4,,,,5228.1,cellular,fri,,,,,no,divorced,,nonexistent,no
,571.0,,,,,,,4962.0,,,fri,,,,self-employed,,married,jul,,no
,,,,,,,,,,,mon,,,,,,,jun,nonexistent,yes
,,,999.0,,,,-46.2,,,,,no,,,,no,single,,failure,yes
,180.0,2.0,,,,93994.0,,4857.0,,,mon,,,,admin.,,,,,no
57.0,203.0,,,,-1.8,93075.0,,,,,,,,,,,married,,failure,no
32.0,,6.0,999.0,0.0,,,,4962.0,,,,no,university.degree,,,no,married,,,no
,,,999.0,,,,,,,,thu,,,yes,,no,,,,no
,,,999.0,,,93075.0,,1423.0,,,,,,,,,single,apr,nonexistent,no
,220.0,,,,,,,,,telephone,,,,,,,,,nonexistent,no
37.0,,1.0,,,,,,,5191.0,,,,high.school,no,,,,may,,no
,,,,,,,,,,,,,,no,,,,aug,,no
39.0,171.0,3.0,999.0,0.0,,,,,,cellular,,,,,,,married,jul,nonexistent,no
,,,,,-0.1,93.2,,,,,,,high.school,,services,,married,,,no
,,,,,-1.8,,-46.2,1344.0,,cellular,tue,unknown,,yes,,,,,,no
,88.0,5.0,,,1.1,,,4857.0,,telephone,tue,,,,,,married,may,,no
,128.0,,,0.0,-1.8,,,,5099.1,,,no,,,,,married,,,no
,414.0,,,0.0,-1.7,,,,,,,,high.school,,,,,,,yes
,,,,,-0.1,,,,,cellular,,no,,,,,married,nov,,no
,113.0,1.0,,,,,,1244.0,5099.1,,,,,,,,,may,,no
,,,7.0,,,92649.0,-30.1,0.714,,,,,,,,,,,,yes
,51.0,,,0.0,,,-36.1,4965.0,5228.1,,,,professional.course,,technician,,,,,no
,,1.0,,,1.4,,,4957.0,,,wed,,,,services,,married,jul,,no
,442.0,,,0.0,1.4,94465.0,,,,,,,professional.course,,,,,,nonexistent,no
33.0,207.0,1.0,,0.0,-1.8,,,1405.0,,,,no,,,,,married,apr,nonexistent,no
31.0,,,999.0,0.0,,,-42.7,,5228.1,cellular,,,,no,,,,,,no
,49.0,,999.0,0.0,,93444.0,,,,cellular,thu,,,,,,,aug,nonexistent,no
46.0,,,999.0,,1.1,,-36.4,4857.0,,,,,,yes,services,,,,,no
,,,,0.0,,,-47.1,,,cellular,,no,,,,,,,nonexistent,no
,,,,,,94465.0,-41.8,,,telephone,,,,,self-employed,,,,nonexistent,no
,111.0,2.0,,1.0,,,,,5076.2,,thu,,basic.9y,,,no,,jun,,no
,,,,,,92893.0,,,,,,unknown,,yes,,,,may,,no
,,1.0,,0.0,1.4,94465.0,-41.8,,,telephone,,no,,,,,married,,,no
,,,,0.0,1.1,,-36.4,4857.0,,telephone,,,,,,no,,,,yes
57.0,,,,0.0,,,,4959.0,5228.1,,,,university.degree,,,no,married,,nonexistent,no
,148.0,,,,,,,4962.0,,,,no,,,admin.,,,,nonexistent,no
,,,,,,,,,5195.8,,wed,,,,admin.,no,,,nonexistent,no
,,,,,,,,,5099.1,,thu,,,no,admin.,,,,,no
,251.0,,,0.0,-0.1,,-42.0,,,,,,,,,,married,nov,,no
,,,,,1.4,,-36.1,4966.0,,,tue,,,,,no,,aug,,no
,,2.0,,,,,,,,,wed,unknown,,,,,,jul,nonexistent,no
,182.0,2.0,,,-1.8,92893.0,,,,,,unknown,basic.9y,,,no,married,,,no
,338.0,,999.0,,1.4,,-41.8,,5228.1,telephone,,,,,,,,,nonexistent,no
,180.0,,,,-0.1,,,,,cellular,,,,yes,,,single,,nonexistent,no
36.0,,1.0,,,1.4,,,,,,tue,,,no,,,single,,,no
,,,,,,93994.0,,,5191.0,telephone,thu,,,,admin.,,,,,no
,,,,0.0,,,-42.0,,,,,,basic.9y,,admin.,,,nov,,no
,832.0,,,,,,,4858.0,,telephone,,,basic.9y,,,,divorced,may,,no
53.0,,,,0.0,,,,,,,,no,university.degree,,,,,,nonexistent,no
,310.0,5.0,,0.0,,,,4962.0,,,mon,,,,,no,,,,no
,,,999.0,,,,,,,telephone,tue,no,,,,,,jul,,no
,,,999.0,,1.4,94465.0,,,,,,,,,,,,jun,nonexistent,no
37.0,,,,,,,,,,telephone,,no,basic.6y,,,yes,,may,,no
,,,,4.0,,,,,4991.6,,,no,,no,,no,,,,no
,,4.0,,,,92893.0,-46.2,1291.0,5099.1,cellular,,no,,no,,no,,,nonexistent,no
,165.0,,999.0,0.0,-1.8,,,,5099.1,,,,basic.9y,,,no,,,nonexistent,no
29.0,,,,0.0,,,,4961.0,,,,,,,blue-collar,,,,,no
,,,999.0,0.0,,,,,,telephone,,,professional.course,,,,married,,,no
,,5.0,999.0,,,,-42.0,,,,,,,no,,,married,,,no
34.0,,,,,,,,4864.0,,telephone,,no,,,,,married,,,no
,399.0,,,0.0,,93918.0,,,,,wed,,basic.6y,,unemployed,,,,,no
,,,,,1.4,,,,,,wed,no,,,,no,,jul,nonexistent,yes
,,,,0.0,,,-40.8,1099.0,,,tue,,university.degree,,admin.,,single,jun,,no
,,,,,,,-30.1,,,cellular,,,basic.4y,,unemployed,,,,success,yes
36.0,,1.0,,0.0,,93.2,-42.0,,,,,,,,,,divorced,,,no
44.0,,,,1.0,,,,,5099.1,,,,,,,,,may,failure,no
35.0,,,999.0,,,93994.0,,,,,wed,no,,,unknown,,married,,,no
35.0,,,,,,,,,,,,,university.degree,,,no,married,,nonexistent,no
,,,,,,,-46.2,,,cellular,tue,,,,,no,single,may,nonexistent,no
,,,,0.0,,,,,5099.1,,mon,,basic.9y,,,,,,,no
,,,999.0,0.0,,94465.0,-41.8,,,telephone,,,,,,,married,,,no
30.0,,,,,,,,,5228.1,,,,,no,,no,,,nonexistent,no
53.0,123.0,,,,,92963.0,,1.26,5076.2,,,,basic.6y,,blue-collar,,,jun,nonexistent,no
,500.0,2.0,,,,92893.0,,1.25,,,,unknown,,,,no,,,failure,no
,,1.0,,,,93918.0,,,5228.1,,tue,,,,,,,jul,,no
,,,,0.0,,,,,,telephone,,,high.school,no,,,,,,no
,,,999.0,,,,,4959.0,,,,,,,,,married,jun,,no
,167.0,1.0,,0.0,,92893.0,,1281.0,,,wed,,,,,,married,,,no
55.0,345.0,16.0,,0.0,,,,,,,,,university.degree,,,no,,,,no
46.0,,,,,,,,,5099.1,cellular,,,basic.9y,,,,,,,no
38.0,,,999.0,,-0.1,,,,5195.8,,fri,,,,,,,nov,,no
52.0,486.0,,999.0,,,93.2,,,,,tue,no,university.degree,,management,unknown,,,,yes
,,,,0.0,,,-36.1,4968.0,,,,,,,services,,single,,nonexistent,no
,55.0,,999.0,,,93994.0,-36.4,4859.0,,telephone,,,,yes,,yes,married,,nonexistent,no
,,,,,,92201.0,-31.4,0.869,5076.2,cellular,,,,,,yes,married,,,no
,,,999.0,,,93994.0,,4857.0,,,,unknown,basic.9y,,blue-collar,,,,,no
,,,,0.0,-1.8,,,,,,,no,high.school,,,,,,,no
,602.0,5.0,999.0,,,93918.0,-42.7,,,,,unknown,basic.9y,,,,,,,no
50.0,,,,,,,,,,telephone,tue,,,,,no,,,nonexistent,no
,,,999.0,,,,,,5195.8,cellular,,no,,,,,,,,no
,469.0,,999.0,1.0,,,-46.2,,,,,,,,,,,may,,no
32.0,,1.0,,,-0.1,,,,,,fri,no,university.degree,,,no,married,nov,,no
,,,,,1.4,,-41.8,4961.0,,telephone,,,,,entrepreneur,no,,jun,,no
48.0,133.0,1.0,,,,,,,,cellular,tue,yes,,yes,technician,no,,,,no
,131.0,,,,-3.4,92649.0,,,5017.5,cellular,,,high.school,,student,,,,,yes
32.0,287.0,1.0,,0.0,,,,,,,mon,,basic.9y,,,,,,,no
,58.0,,,0.0,,92963.0,-40.8,,,,,,,,,,,jun,nonexistent,no
,,,,,,92893.0,,,,,,,basic.9y,,,,,,success,no
,,,999.0,,,,,,,,,,,no,,no,,,nonexistent,no
,,,,,,,,,5099.1,,wed,,,,,,,,,no
,,,999.0,,,,,,5228.1,,,,,,admin.,,,,,no
36.0,,,,,,,,,,cellular,,no,,,,,,,nonexistent,yes
40.0,,,,,,93994.0,-36.4,,5191.0,telephone,,no,,,,,,,,no
,,2.0,999.0,,,,-36.1,4964.0,,,,,university.degree,no,technician,yes,,,,no
32.0,,,,,-2.9,,-40.8,,,,,no,,,,,,,failure,yes
,,2.0,,1.0,,,-47.1,,,,,,,,,,,,,no
66.0,175.0,1.0,,,-3.4,92649.0,,0.714,,,mon,,,,retired,,married,,success,yes
,,,999.0,0.0,,,-36.4,,,telephone,,,,,technician,,,may,nonexistent,no
,,,,2.0,,,,1.0,,cellular,,,,,,no,,,success,yes
,328.0,,999.0,0.0,,93369.0,,,,,,,professional.course,,,,,mar,nonexistent,no
,,1.0,999.0,,,92843.0,-50.0,,,,,,,,,no,single,,nonexistent,yes
48.0,,1.0,999.0,,,93444.0,-36.1,,5228.1,,fri,,basic.6y,,services,no,married,aug,,no
,,,5.0,,,,,,,,,,,,entrepreneur,no,,aug,,no
,,,,0.0,1.1,,,4857.0,,,,,basic.6y,,self-employed,,,,nonexistent,no
,374.0,1.0,,,,,-42.0,,5195.8,,,,,,,,,,nonexistent,no
,,,,,,93918.0,,,,cellular,mon,,basic.6y,,,yes,,,,no
,,,,0.0,,,,,,,,no,basic.9y,,blue-collar,no,,jul,,no
,,,,,,,,,,,thu,,university.degree,,,,single,,,yes
,,1.0,,0.0,,93.2,,,5195.8,,,,,,management,,,,,no
35.0,164.0,,,0.0,,,-42.7,,5228.1,,mon,,professional.course,,,,married,jul,nonexistent,no
,38.0,12.0,999.0,,,,,,,,,no,,,,,,may,,no
58.0,,,999.0,0.0,,,,,,,fri,unknown,,,technician,,married,,nonexistent,no
,,4.0,999.0,,1.4,,,,,,,,,,,,,,,no
,,,999.0,,,,,,,,,,basic.4y,,retired,no,,may,,no
33.0,64.0,,,,,,,4021.0,5195.8,cellular,,no,university.degree,no,,no,single,,nonexistent,no
46.0,,,,,,,,1259.0,5099.1,,fri,no,,yes,unknown,,single,,nonexistent,no
,,1.0,999.0,,,,,,,cellular,,,,no,admin.,no,,,,no
,207.0,,,,,,,,5228.1,telephone,,no,,,,,single,jul,,no
,,,,,,,-31.4,0.884,5076.2,,,,,,technician,,,aug,nonexistent,no
27.0,172.0,1.0,999.0,0.0,,93918.0,,4958.0,5228.1,,thu,no,,,,no,,,,no
,97.0,1.0,,0.0,,93444.0,,,,,,,,no,admin.,,,,nonexistent,no
,,,,,,,-36.4,,5191.0,telephone,,,,,admin.,,,,,no
,79.0,,,,-2.9,,,,,cellular,,,,,services,yes,,aug,,no
,,2.0,999.0,,-1.8,93075.0,-47.1,,5099.1,cellular,,,,,,,,,,no
,118.0,6.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,,,,,,,,,,may,,no
,,,999.0,,,,,,,cellular,,no,,,,no,married,,,no
,79.0,,,,1.4,,,,,,,,,,,no,married,aug,,no
,,1.0,999.0,,1.4,93444.0,,,5228.1,,,,,,,,divorced,,nonexistent,no
,,,,,,,-47.1,,,,wed,,,,,,,,,no
,,,999.0,1.0,,,,1344.0,5099.1,cellular,,,,,blue-collar,,,,failure,no
32.0,,10.0,999.0,,,94465.0,,,,,,,,no,,,,jun,,no
31.0,,,999.0,0.0,1.4,,,,,,,,,no,,no,single,jun,,no
,,1.0,,0.0,,93075.0,-47.1,,5099.1,cellular,thu,,,,,,married,,,no
,,,,,,,-46.2,,5099.1,,wed,no,,,,no,,may,,no
,,,,,,93075.0,,,,,,,,no,,no,,,,no
39.0,,1.0,,0.0,1.1,,,,5191.0,,,,,,entrepreneur,,,,,no
,78.0,1.0,,,,,,,,,wed,no,university.degree,,,no,,,,no
,155.0,,999.0,,,,,,,telephone,,,,,,unknown,,,,no
,,7.0,999.0,,1.4,,-42.7,4962.0,5228.1,,,no,high.school,,,,,jul,nonexistent,no
,,1.0,999.0,0.0,1.1,,,,5191.0,,,,,,,no,married,may,nonexistent,no
,91.0,,999.0,,,,,,,,wed,,,,,,,,,no
30.0,,,999.0,,,,,,,,tue,no,,yes,,,married,,,no
,,,,1.0,,,,,5017.5,,,,,yes,admin.,,,,,no
40.0,,1.0,,,1.1,93994.0,-36.4,4.86,5191.0,,,,,,,,married,,nonexistent,no
,,1.0,999.0,0.0,,93918.0,,,,cellular,,no,,no,services,no,,,nonexistent,no
22.0,297.0,1.0,999.0,0.0,,,-31.4,0.861,5076.2,telephone,mon,,,no,,,single,,,no
,,1.0,,,,,,0.766,,cellular,thu,,high.school,no,,,married,,nonexistent,yes
39.0,,,,0.0,,,-41.8,4959.0,,,,no,,no,,,married,,,no
56.0,308.0,,,,,94465.0,,4962.0,,telephone,,,,,,no,single,,,no
,,1.0,,0.0,1.4,93918.0,,,,,mon,,,,,no,married,,,no
,,,999.0,0.0,,92893.0,,,,,thu,,,no,,,,,,no
,109.0,,,,,,-46.2,1291.0,5099.1,cellular,tue,,,yes,,,married,,,no
,232.0,,,,-2.9,92963.0,,1266.0,,,,,,no,,,,,,yes
39.0,,1.0,999.0,0.0,-0.1,,-42.0,4191.0,,,,,professional.course,,,,married,,nonexistent,no
30.0,,,999.0,0.0,,,-42.0,4076.0,,,thu,no,high.school,,,no,divorced,nov,,no
28.0,,,,,,,-40.8,,,cellular,,,,,,,,jun,,no
,,,,1.0,,,,,,,mon,,,,services,no,,,,no
46.0,,2.0,,0.0,,,,,5191.0,,,unknown,,yes,,no,,,,no
,381.0,1.0,,,,,,,,telephone,tue,,,,,,,may,,no
,,1.0,,,1.1,,,,,telephone,fri,no,professional.course,,,no,,,,no
,228.0,,999.0,0.0,-1.8,92893.0,,,5099.1,,wed,,,,,,single,may,,no
,,,,,,,-41.8,,5228.1,,,,basic.9y,,blue-collar,no,,jun,,no
53.0,247.0,,,0.0,-0.1,,,,,,,no,,no,entrepreneur,,divorced,nov,,no
,,1.0,,,,,,,,,,no,university.degree,no,,,married,,,no
45.0,194.0,,,,,,-42.7,4962.0,,,,,,,,,divorced,,,no
36.0,,,,,1.1,,,,,,,unknown,,,,no,single,may,nonexistent,no
37.0,,1.0,,0.0,-1.8,92893.0,,,,cellular,wed,,,,,no,married,,,no
,,,999.0,,,,-36.1,,,,,,,yes,,no,married,,,no
,1222.0,,,,,93994.0,,,5191.0,telephone,fri,unknown,,,services,no,,,,no
,80.0,,,0.0,1.4,,,,,,,no,,,blue-collar,,,jul,,no
50.0,,,,,,,-42.7,4.96,,cellular,,,,,entrepreneur,no,,,nonexistent,no
,,,,,,,,4859.0,5191.0,,wed,,basic.9y,,blue-collar,,,,,no
36.0,129.0,2.0,,,,93994.0,-36.4,4857.0,,,,,basic.9y,,blue-collar,no,,may,,no
,,,,1.0,-1.8,,,,,,,no,,,,no,,may,failure,no
,,,,,,,-36.4,,,,,,,,,,,,nonexistent,no
,128.0,2.0,999.0,,,,,1281.0,,,,,,,,,,,,no
42.0,,,999.0,,,93918.0,,,5228.1,,,no,,,,,,,,no
39.0,364.0,,,,,,,,,,,no,,,,,,,,no
42.0,984.0,2.0,999.0,0.0,,93994.0,,,,telephone,,,,,services,,,,,yes
,91.0,,,0.0,,,,4859.0,,telephone,,,,,,,,may,,no
,,1.0,999.0,,,,,,,,,no,,yes,,,,,,no
,354.0,,,,,,-42.7,,5228.1,,,unknown,,yes,,,,jul,,no
,,2.0,,,,,,1327.0,5099.1,,,,,,,,,may,,no
,,,,,,,-42.7,,5228.1,,tue,,,no,,no,,,nonexistent,no
,,3.0,,,-1.8,92893.0,-46.2,,,,,,high.school,,,,,may,,no
34.0,,,,0.0,,,-36.1,4964.0,,,wed,no,university.degree,yes,,,,aug,,no
,,2.0,,,,,-42.7,,5228.1,,,,,,,,,jul,,no
,,,,,,,,1.27,,cellular,wed,,basic.4y,no,,,,,,no
47.0,361.0,,999.0,,1.1,,-36.4,,,,,,,,,,,may,,no
30.0,,2.0,,,,93.2,,4153.0,,cellular,,no,,,management,,,,,no
42.0,,,,,1.4,,-36.1,,5228.1,cellular,,,university.degree,,,,,,nonexistent,no
40.0,2926.0,,999.0,,-1.8,,-47.1,,,,,,,,housemaid,unknown,married,apr,nonexistent,yes
,26.0,,999.0,,,94465.0,,,5228.1,,,no,,,,,,jun,,no
,,1.0,,,-1.8,,,,,,wed,,,no,,no,,,nonexistent,yes
,,,,,,93918.0,,,,,,,basic.9y,,,,,jul,,no
30.0,55.0,4.0,,,,,,,5228.1,,,,,yes,,,single,,,no
72.0,,2.0,,,-2.9,92201.0,,,,,,,,,retired,,,,,no
,,,999.0,,-1.8,,,,5099.1,,mon,,,,,no,single,,nonexistent,no
,,,,0.0,1.4,93918.0,-42.7,,5228.1,,thu,,,,,,divorced,,,yes
32.0,,1.0,,,1.4,93918.0,,4957.0,,,,,,yes,,,single,jul,,no
,139.0,2.0,,0.0,,,,4961.0,,,,,,no,retired,no,married,,,no
30.0,,,,,-3.4,92649.0,-30.1,,5017.5,,tue,,,,,,,,,yes
,,,999.0,0.0,1.4,93444.0,-36.1,4963.0,,,,no,,,technician,no,,aug,,no
43.0,,3.0,999.0,0.0,,93918.0,,4959.0,,,fri,,university.degree,,,,,,,no
,,3.0,,0.0,,,,,,telephone,,unknown,,yes,admin.,no,,jun,,yes
,114.0,,,0.0,,,,,,,,,university.degree,,,no,,nov,,no
34.0,,,,,,92649.0,,,,cellular,fri,,,,,no,,,,no
40.0,,,,,,93.2,,,,cellular,,,university.degree,,,no,,,,no
,,,999.0,,-1.8,,,,5099.1,,,,,no,,yes,,may,,no
53.0,,,,,,,-47.1,,,,,,,,management,,,,,no
55.0,67.0,,999.0,,,93918.0,,,,,,,,,,,,jul,,no
60.0,16.0,,,,1.4,,-41.8,,,,,,,no,admin.,,,,,no
,,,,0.0,,,-41.8,,5228.1,,thu,no,basic.9y,,,yes,,jun,,no
,,,,,1.4,93918.0,-42.7,,5228.1,cellular,,,,,,no,,,,no
,118.0,,,,-1.8,93075.0,,,5099.1,,thu,,,,,no,,,,no
,,2.0,,,1.1,93994.0,,,,,,,university.degree,yes,,,,,,no
,,,,,,93444.0,,,,,,,,,technician,,single,,,no
,,1.0,,,,,-36.1,,,cellular,wed,,,,,no,,,nonexistent,no
45.0,,1.0,999.0,,1.4,93444.0,,,,,,,,yes,admin.,,,,nonexistent,no
39.0,,,,0.0,,,,,5191.0,,fri,no,basic.9y,,,no,,may,,no
42.0,,2.0,,,,,-36.1,4966.0,,cellular,,,,,,yes,married,aug,nonexistent,no
,,,999.0,,,94465.0,,,5228.1,,,,,,admin.,,,jun,,no
,,,,,,,-36.4,,5191.0,,,,professional.course,,services,,,,nonexistent,yes
40.0,,1.0,,,,,,1365.0,5099.1,,,no,basic.9y,,,,,,,yes
,,,,,-1.8,,,,,cellular,thu,,,,,,single,,,no
,207.0,,,,,,-42.7,,,,,,,,blue-collar,no,,,,no
,326.0,,,0.0,,93075.0,-47.1,1405.0,5099.1,,,,,,admin.,no,single,,,no
,133.0,,,,,,,,5228.1,,,no,,,,,,jul,,no
