age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
35.0,technician,divorced,university.degree,no,yes,yes,,,mon,,2.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,,,no
54.0,self-employed,,university.degree,no,,no,,oct,thu,72.0,4.0,,,failure,-1.1,94601.0,-49.5,0.987,4963.6,no
,,single,university.degree,no,yes,no,,,tue,154.0,1.0,,0.0,,1.4,93918.0,-42.7,4962.0,,no
,management,married,university.degree,no,unknown,,,sep,wed,,1.0,6.0,4.0,,,,-37.5,0.876,4963.6,yes
44.0,services,,high.school,,,,cellular,,fri,318.0,1.0,999.0,1.0,,,92893.0,,1313.0,,no
,technician,,professional.course,unknown,yes,no,telephone,,fri,365.0,3.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,no
32.0,unemployed,,university.degree,no,,,,aug,,33.0,,999.0,0.0,nonexistent,,93444.0,-36.1,,,no
57.0,,divorced,university.degree,no,yes,,,may,thu,,,999.0,,nonexistent,1.1,93994.0,-36.4,4.86,,no
,technician,married,professional.course,,,yes,,may,tue,247.0,1.0,999.0,,nonexistent,1.1,93994.0,-36.4,,5191.0,no
34.0,admin.,,,no,,yes,,may,mon,56.0,1.0,999.0,1.0,failure,,92893.0,-46.2,,5099.1,no
,admin.,divorced,university.degree,no,,no,cellular,jul,,107.0,,,0.0,nonexistent,,,,4.96,,no
28.0,services,,high.school,no,yes,,cellular,jul,,192.0,,999.0,0.0,nonexistent,-1.7,94215.0,-40.3,,,no
32.0,services,,,no,no,,,jun,,94.0,6.0,999.0,0.0,nonexistent,-2.9,92963.0,,,,no
49.0,admin.,married,high.school,no,no,no,cellular,,thu,96.0,2.0,999.0,0.0,nonexistent,1.4,,-36.1,4964.0,5228.1,no
28.0,admin.,single,university.degree,no,yes,no,telephone,,thu,,2.0,999.0,0.0,,1.1,,-36.4,4855.0,5191.0,no
52.0,,divorced,high.school,,,yes,,may,wed,,2.0,999.0,1.0,,-1.8,,-46.2,,,no
,,married,basic.4y,no,no,no,cellular,,tue,479.0,1.0,999.0,,,-2.9,,-31.4,0.838,5076.2,yes
42.0,admin.,married,university.degree,no,no,no,,,tue,68.0,2.0,999.0,0.0,nonexistent,1.4,93444.0,,,5228.1,no
55.0,retired,married,,no,yes,no,cellular,apr,mon,158.0,1.0,999.0,0.0,,-1.8,93075.0,-47.1,1466.0,,yes
47.0,blue-collar,married,basic.4y,no,yes,,telephone,,,,,999.0,0.0,nonexistent,1.1,93994.0,,4857.0,,no
,services,married,,no,yes,no,cellular,,,193.0,,999.0,,nonexistent,,92893.0,,1281.0,5099.1,no
,,,,,yes,,cellular,apr,thu,,1.0,,0.0,,-1.8,93075.0,,1365.0,,no
29.0,admin.,married,high.school,no,,no,cellular,may,mon,,4.0,999.0,1.0,failure,-1.8,92893.0,-46.2,1244.0,5099.1,no
28.0,blue-collar,single,basic.6y,unknown,,,,jul,wed,,1.0,999.0,0.0,,1.4,,-42.7,4957.0,,no
,technician,single,professional.course,no,no,no,cellular,may,tue,170.0,3.0,999.0,0.0,nonexistent,,92893.0,-46.2,1291.0,5099.1,no
,management,,,,yes,no,telephone,,tue,,2.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
59.0,,,basic.9y,no,yes,no,telephone,may,,,9.0,,0.0,nonexistent,1.1,,-36.4,4856.0,5191.0,no
22.0,,married,high.school,no,,no,,,,48.0,7.0,999.0,0.0,,-1.8,92893.0,-46.2,1.25,,no
44.0,,single,basic.9y,unknown,,,,may,tue,134.0,1.0,999.0,,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
,blue-collar,married,high.school,,no,,cellular,apr,mon,164.0,,,,,-1.8,,,1405.0,5099.1,no
53.0,,,basic.4y,no,no,no,telephone,,thu,101.0,23.0,,,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,no
34.0,admin.,married,university.degree,unknown,yes,no,,,,114.0,5.0,999.0,0.0,,,93444.0,-36.1,,5228.1,no
40.0,admin.,single,,no,yes,no,cellular,,thu,234.0,1.0,,,success,,,-40.0,,,yes
,self-employed,divorced,university.degree,no,no,,cellular,,,59.0,,999.0,0.0,nonexistent,,93.2,-42.0,,5195.8,no
28.0,blue-collar,married,basic.9y,unknown,no,,telephone,jun,,,5.0,,,nonexistent,1.4,94465.0,,4959.0,5228.1,no
33.0,technician,,professional.course,no,unknown,,,nov,,401.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
51.0,,married,basic.4y,no,,yes,telephone,jun,fri,18.0,2.0,999.0,0.0,nonexistent,,94465.0,-41.8,4967.0,5228.1,no
30.0,,single,university.degree,no,,no,telephone,may,,213.0,1.0,,0.0,nonexistent,,93994.0,-36.4,,5191.0,no
42.0,blue-collar,married,basic.9y,unknown,,no,telephone,may,,,2.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,,,no
,,single,basic.9y,,no,no,telephone,may,mon,58.0,10.0,999.0,,nonexistent,,93994.0,-36.4,4858.0,5191.0,no
,,,university.degree,no,yes,no,cellular,jun,mon,128.0,1.0,,1.0,failure,-2.9,,,1266.0,,no
49.0,,married,unknown,no,yes,no,telephone,may,fri,319.0,2.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
,,married,basic.4y,,no,,,may,,336.0,1.0,999.0,0.0,,,93994.0,,4858.0,5191.0,no
,retired,,unknown,no,yes,no,,jul,wed,203.0,1.0,,1.0,failure,,94215.0,,0.84,4991.6,no
29.0,blue-collar,,basic.4y,no,yes,no,cellular,may,fri,26.0,,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,1313.0,,no
50.0,entrepreneur,married,,,no,no,,nov,mon,134.0,1.0,,1.0,failure,-0.1,93.2,-42.0,4191.0,5195.8,no
67.0,retired,divorced,university.degree,no,yes,,cellular,aug,wed,89.0,,,,,,92201.0,-31.4,0.834,,no
44.0,,married,,,yes,no,telephone,,mon,180.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,,,5195.8,no
56.0,,married,university.degree,,yes,no,cellular,aug,tue,,,999.0,,nonexistent,,93444.0,-36.1,4968.0,5228.1,no
53.0,unemployed,married,basic.6y,unknown,no,no,cellular,jul,mon,273.0,1.0,,0.0,,1.4,,-42.7,4962.0,,no
36.0,management,single,university.degree,no,yes,no,,jun,wed,300.0,2.0,,1.0,success,,,-40.8,1.26,,yes
47.0,entrepreneur,divorced,high.school,,no,,,may,thu,,,,,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,no
30.0,admin.,single,university.degree,no,,,cellular,aug,fri,173.0,,,,nonexistent,,93444.0,-36.1,4964.0,5228.1,no
44.0,housemaid,married,,unknown,,,telephone,,,,2.0,999.0,0.0,nonexistent,,,-36.4,,5191.0,no
,,married,university.degree,no,no,no,cellular,nov,,,2.0,999.0,0.0,nonexistent,,,-42.0,,5195.8,no
39.0,blue-collar,married,,,no,no,cellular,may,mon,,3.0,,0.0,,-1.8,,,1354.0,5099.1,no
31.0,admin.,single,high.school,no,yes,,telephone,,fri,26.0,25.0,,0.0,nonexistent,1.1,93994.0,-36.4,,,no
44.0,blue-collar,married,,,yes,no,cellular,may,fri,383.0,1.0,999.0,,failure,-1.8,92893.0,-46.2,1313.0,5099.1,no
37.0,blue-collar,married,basic.9y,,,,,jun,,331.0,,999.0,,,1.4,94465.0,-41.8,4961.0,,no
30.0,blue-collar,,basic.9y,,no,no,,,wed,155.0,1.0,999.0,1.0,,-1.8,92893.0,-46.2,,5099.1,no
39.0,self-employed,single,basic.9y,unknown,,no,cellular,jul,mon,,4.0,999.0,0.0,nonexistent,,93918.0,-42.7,,,no
44.0,admin.,married,,no,,,telephone,,mon,483.0,1.0,999.0,,nonexistent,1.1,,-36.4,4857.0,5191.0,no
35.0,entrepreneur,,university.degree,no,yes,no,cellular,may,wed,,4.0,999.0,1.0,failure,,92893.0,-46.2,1281.0,,no
,,,,,yes,no,,,tue,,1.0,999.0,,nonexistent,-1.8,92843.0,,,5099.1,no
,self-employed,divorced,university.degree,,yes,no,,jun,fri,,,999.0,0.0,nonexistent,,94465.0,-41.8,,,no
29.0,admin.,,basic.9y,,,,telephone,jul,tue,280.0,5.0,999.0,,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,no
33.0,blue-collar,married,basic.9y,no,no,no,telephone,jun,,,,999.0,,nonexistent,1.4,94465.0,-41.8,,5228.1,no
36.0,management,married,university.degree,unknown,yes,yes,cellular,aug,fri,,4.0,999.0,,nonexistent,1.4,,-36.1,4964.0,,no
34.0,blue-collar,,basic.9y,no,yes,,cellular,apr,,70.0,1.0,999.0,1.0,,-1.8,93075.0,-47.1,1405.0,,no
,services,married,high.school,no,yes,,telephone,,,128.0,1.0,999.0,0.0,nonexistent,-1.8,,-46.2,,5099.1,no
25.0,blue-collar,,basic.9y,,yes,,telephone,may,wed,172.0,1.0,999.0,0.0,nonexistent,1.1,,-36.4,4857.0,,no
,services,married,high.school,,yes,,telephone,,tue,485.0,1.0,,,,1.1,93994.0,-36.4,,,no
51.0,,married,basic.9y,no,,,,nov,fri,1032.0,10.0,999.0,1.0,,-0.1,93.2,-42.0,4021.0,5195.8,no
33.0,admin.,single,university.degree,no,yes,yes,cellular,,,,,999.0,0.0,,1.4,93444.0,-36.1,,5228.1,no
46.0,admin.,,professional.course,no,no,no,telephone,,mon,167.0,3.0,,0.0,,1.1,93994.0,-36.4,4858.0,5191.0,no
,blue-collar,,,no,no,no,telephone,may,mon,,,,0.0,nonexistent,,93994.0,-36.4,,5191.0,no
,technician,married,professional.course,unknown,,no,cellular,aug,,,,999.0,0.0,nonexistent,,93444.0,,4965.0,5228.1,no
29.0,admin.,single,university.degree,no,,no,cellular,,thu,103.0,1.0,999.0,0.0,,-0.1,93.2,,4076.0,,no
,,divorced,basic.4y,no,no,no,,aug,,,,,1.0,,-1.7,94027.0,-38.3,0.886,4991.6,yes
45.0,,married,basic.4y,unknown,,,telephone,,tue,,,999.0,,nonexistent,,94465.0,-41.8,4961.0,,no
,blue-collar,married,,unknown,yes,no,cellular,jul,thu,220.0,1.0,,0.0,nonexistent,,,-42.7,4963.0,5228.1,no
,,,university.degree,no,,no,telephone,nov,,293.0,5.0,,1.0,failure,,93.2,,4191.0,5195.8,no
37.0,technician,,university.degree,,,no,cellular,aug,mon,187.0,,4.0,1.0,success,-2.9,92201.0,-31.4,,5076.2,yes
29.0,technician,,professional.course,no,yes,yes,,aug,tue,,1.0,999.0,,,,92201.0,-31.4,,5076.2,no
33.0,,,university.degree,unknown,yes,no,telephone,,,221.0,2.0,,,nonexistent,1.1,93994.0,,4856.0,5191.0,no
,management,married,university.degree,no,,no,,jun,thu,216.0,2.0,,0.0,,,,,4961.0,5228.1,no
,technician,married,professional.course,no,no,no,,oct,thu,,,6.0,,,,92431.0,,0.733,5017.5,yes
,services,divorced,basic.6y,,yes,no,cellular,may,tue,318.0,1.0,,0.0,nonexistent,,92893.0,-46.2,1291.0,5099.1,no
57.0,,married,basic.9y,,yes,no,telephone,,,,1.0,999.0,0.0,nonexistent,,,,4021.0,5195.8,no
32.0,,,high.school,no,yes,,cellular,may,fri,,2.0,999.0,,,-1.8,,,1313.0,5099.1,no
,,single,professional.course,unknown,yes,no,cellular,,wed,,2.0,,0.0,,,92893.0,-46.2,,5099.1,no
47.0,,married,,no,yes,,cellular,,wed,129.0,,999.0,,failure,-1.7,94215.0,-40.3,,,no
31.0,,single,unknown,no,no,,cellular,may,fri,7.0,6.0,,0.0,nonexistent,-1.8,,,1.25,5099.1,no
23.0,student,single,,,,no,,,,77.0,1.0,999.0,1.0,,,,-46.2,1.27,,no
,admin.,divorced,,,yes,,,,,72.0,18.0,999.0,0.0,nonexistent,1.1,93994.0,,4857.0,,no
39.0,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,wed,201.0,1.0,,,nonexistent,,92893.0,-46.2,,5099.1,no
,technician,single,professional.course,no,yes,no,cellular,aug,wed,,1.0,,0.0,,1.4,93444.0,-36.1,4964.0,5228.1,no
36.0,technician,married,high.school,no,no,,cellular,jul,wed,1165.0,4.0,999.0,0.0,nonexistent,,93918.0,-42.7,4963.0,5228.1,no
25.0,student,,high.school,no,yes,no,telephone,may,mon,52.0,9.0,999.0,0.0,nonexistent,,92893.0,,,,no
47.0,,married,high.school,no,,unknown,cellular,aug,,153.0,,999.0,0.0,nonexistent,1.4,,-36.1,4965.0,5228.1,no
43.0,admin.,married,unknown,no,yes,no,telephone,,thu,121.0,,,,,1.4,93918.0,-42.7,4968.0,,no
29.0,student,,,no,yes,no,cellular,jul,wed,81.0,,999.0,0.0,nonexistent,1.4,93918.0,,4957.0,5228.1,no
26.0,admin.,single,university.degree,,yes,no,cellular,jul,tue,1287.0,5.0,999.0,0.0,nonexistent,1.4,,-42.7,,5228.1,no
,retired,married,university.degree,,yes,,cellular,apr,tue,159.0,2.0,,0.0,nonexistent,,,-47.1,1405.0,5099.1,no
27.0,,single,,,yes,no,,may,fri,81.0,1.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,1259.0,5099.1,no
52.0,,married,basic.9y,,,no,,may,mon,317.0,1.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
54.0,,married,,no,no,,telephone,,,564.0,5.0,999.0,,nonexistent,-1.8,93876.0,-40.0,,5008.7,no
60.0,admin.,,unknown,unknown,no,,,may,mon,,,999.0,0.0,nonexistent,,93994.0,-36.4,,5191.0,no
59.0,retired,married,,unknown,yes,no,telephone,may,mon,,1.0,,,,1.1,,-36.4,4858.0,5191.0,no
51.0,services,married,high.school,,yes,,,,,,4.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,no
34.0,admin.,married,professional.course,no,no,yes,telephone,mar,thu,,,,,,-1.8,93369.0,,,5008.7,no
38.0,,married,,,yes,no,telephone,may,thu,,3.0,,,nonexistent,,93994.0,-36.4,,5191.0,no
,,married,,,no,yes,cellular,may,wed,226.0,1.0,999.0,0.0,,,92893.0,-46.2,,5099.1,no
48.0,technician,married,,,no,,cellular,aug,wed,,3.0,999.0,,nonexistent,1.4,93444.0,,4965.0,,no
,,married,,,yes,no,cellular,jul,fri,572.0,1.0,999.0,0.0,,,93918.0,-42.7,4957.0,5228.1,yes
39.0,,married,basic.9y,unknown,,no,,jun,fri,,6.0,999.0,0.0,,1.4,94465.0,-41.8,4959.0,5228.1,no
,blue-collar,married,basic.6y,unknown,yes,no,cellular,,mon,,,999.0,1.0,,,92893.0,,1299.0,5099.1,no
41.0,blue-collar,married,basic.4y,no,,no,telephone,may,wed,188.0,2.0,999.0,,nonexistent,1.1,93994.0,-36.4,4856.0,,no
31.0,technician,married,,no,yes,no,,may,thu,,1.0,999.0,0.0,,,92893.0,-46.2,1327.0,5099.1,no
30.0,unemployed,married,basic.9y,no,no,no,cellular,jul,fri,154.0,,,0.0,nonexistent,1.4,93918.0,,4963.0,5228.1,no
39.0,self-employed,,professional.course,no,no,no,,nov,fri,47.0,,999.0,0.0,nonexistent,,,,4021.0,5195.8,no
53.0,retired,,high.school,unknown,,no,cellular,jul,tue,,,999.0,0.0,,1.4,93918.0,,4962.0,5228.1,no
45.0,admin.,,,,yes,yes,,,,,2.0,,0.0,,-0.1,93.2,,4076.0,5195.8,no
24.0,blue-collar,single,,no,,no,cellular,may,mon,155.0,1.0,999.0,0.0,,-1.8,92893.0,-46.2,1244.0,,no
,management,married,professional.course,no,no,,cellular,may,thu,,1.0,,0.0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,yes
36.0,services,single,,no,yes,no,,may,fri,,,,0.0,nonexistent,1.1,93994.0,,4859.0,5191.0,no
39.0,services,divorced,,,no,yes,cellular,jul,thu,187.0,,999.0,0.0,nonexistent,1.4,,-42.7,4962.0,5228.1,no
40.0,admin.,,,no,,no,cellular,jul,fri,198.0,1.0,999.0,0.0,nonexistent,1.4,,-42.7,4962.0,,no
44.0,admin.,,,,no,yes,telephone,jul,fri,,1.0,999.0,,nonexistent,-1.7,94215.0,-40.3,0.861,4991.6,no
40.0,technician,divorced,professional.course,no,yes,,,aug,thu,,,,0.0,nonexistent,1.4,93444.0,,,5228.1,no
64.0,,married,basic.4y,,yes,yes,,dec,thu,,,999.0,,nonexistent,,92713.0,-33.0,0.714,5023.5,yes
,technician,,university.degree,no,no,no,,may,mon,293.0,4.0,999.0,,nonexistent,1.1,93994.0,-36.4,,5191.0,no
34.0,admin.,,,no,yes,no,telephone,may,,,2.0,999.0,0.0,,1.1,93994.0,-36.4,4857.0,,no
33.0,unemployed,married,university.degree,no,,no,cellular,aug,,53.0,2.0,,0.0,,,93444.0,,4963.0,5228.1,no
47.0,housemaid,married,basic.4y,,yes,yes,telephone,,,106.0,2.0,999.0,0.0,,,94465.0,,4865.0,,no
33.0,,single,,no,no,yes,cellular,aug,mon,285.0,5.0,999.0,0.0,nonexistent,,,-36.1,,5228.1,no
46.0,services,married,,,yes,no,telephone,jul,,64.0,,999.0,,,1.4,93918.0,,,,no
40.0,,married,university.degree,,yes,no,cellular,,wed,225.0,5.0,999.0,0.0,nonexistent,,93918.0,-42.7,4963.0,,no
49.0,management,divorced,university.degree,no,yes,yes,cellular,aug,tue,138.0,1.0,999.0,0.0,nonexistent,,,-31.4,,5076.2,no
53.0,admin.,,professional.course,,no,no,,,mon,179.0,1.0,999.0,0.0,nonexistent,,93994.0,-36.4,4857.0,5191.0,no
,unknown,,high.school,,no,,telephone,may,thu,,,999.0,,,1.1,93994.0,-36.4,,5191.0,no
39.0,technician,,,unknown,yes,no,,aug,wed,,2.0,,0.0,,1.4,93444.0,-36.1,4964.0,,no
35.0,,married,,no,yes,no,telephone,,mon,85.0,2.0,,0.0,,,,-36.4,4857.0,,no
,blue-collar,married,,no,no,no,,,mon,633.0,1.0,,0.0,,1.1,,-36.4,,,no
,student,,basic.4y,no,no,no,,jul,fri,67.0,1.0,,,,,,,4963.0,5228.1,no
,,married,basic.9y,unknown,no,,telephone,may,wed,,,999.0,,,1.1,,-36.4,4856.0,,no
,,married,basic.6y,,yes,no,telephone,may,,150.0,2.0,999.0,0.0,,,93994.0,-36.4,4857.0,5191.0,no
49.0,,married,basic.9y,unknown,no,yes,telephone,jun,tue,64.0,1.0,,,nonexistent,,94465.0,,,5228.1,no
,admin.,single,university.degree,,yes,no,,jun,tue,61.0,2.0,999.0,,nonexistent,1.4,94465.0,,4961.0,,no
36.0,blue-collar,married,basic.6y,no,yes,,cellular,nov,wed,723.0,,999.0,0.0,,-0.1,93.2,-42.0,,,no
30.0,admin.,single,university.degree,,yes,no,cellular,,thu,27.0,,999.0,0.0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,no
41.0,,,basic.6y,,,no,telephone,,,41.0,,999.0,,,1.4,94465.0,-41.8,4866.0,,no
,,married,basic.4y,no,yes,no,cellular,aug,,92.0,1.0,999.0,0.0,nonexistent,1.4,,-36.1,,5228.1,no
,,married,professional.course,no,no,no,cellular,,tue,372.0,,999.0,,failure,-0.1,93.2,-42.0,,5195.8,no
46.0,technician,,,unknown,,no,telephone,jun,wed,77.0,8.0,999.0,0.0,nonexistent,1.4,94465.0,,4864.0,5228.1,no
29.0,unemployed,,,no,no,no,,jun,tue,189.0,,999.0,,nonexistent,,92963.0,-40.8,1262.0,5076.2,no
24.0,student,single,basic.4y,no,yes,yes,telephone,,fri,57.0,1.0,999.0,,nonexistent,1.4,,,4963.0,5228.1,no
,technician,single,professional.course,,no,,cellular,aug,,,,999.0,0.0,nonexistent,-2.9,92201.0,-31.4,0.873,,no
,management,divorced,university.degree,no,,,,may,,106.0,3.0,999.0,0.0,nonexistent,,,-36.4,4857.0,,no
41.0,blue-collar,married,,,no,no,telephone,jun,,81.0,1.0,999.0,0.0,nonexistent,1.4,94465.0,,4864.0,,no
39.0,,married,basic.9y,no,no,,,may,tue,340.0,3.0,999.0,,,,93994.0,-36.4,4856.0,5191.0,no
,,single,high.school,,no,no,,,wed,136.0,,,,success,,92963.0,-40.8,,,no
28.0,blue-collar,,basic.4y,,no,no,cellular,may,tue,189.0,1.0,999.0,,,-1.8,92893.0,-46.2,1291.0,5099.1,no
51.0,,divorced,university.degree,,yes,,,nov,wed,89.0,,999.0,0.0,nonexistent,-0.1,93.2,-42.0,,,no
50.0,technician,married,professional.course,no,,no,,may,,103.0,,,,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,no
44.0,management,married,basic.9y,,,no,cellular,,,284.0,4.0,999.0,0.0,nonexistent,,93444.0,-36.1,4966.0,5228.1,no
,admin.,married,high.school,no,yes,yes,cellular,,fri,57.0,5.0,6.0,,success,-0.1,93.2,-42.0,4021.0,5195.8,no
,retired,,high.school,unknown,yes,no,cellular,aug,,674.0,,,0.0,nonexistent,,,,4968.0,5228.1,yes
,management,,high.school,no,no,,,may,wed,217.0,,999.0,,nonexistent,,93994.0,-36.4,,,no
34.0,blue-collar,married,basic.9y,no,,no,telephone,may,wed,,1.0,999.0,0.0,nonexistent,,,-36.4,,,no
50.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,tue,119.0,8.0,,0.0,nonexistent,1.4,93918.0,-42.7,,5228.1,no
32.0,blue-collar,,basic.9y,,,no,cellular,apr,,583.0,,5.0,1.0,success,-1.8,93075.0,-47.1,1.41,5099.1,yes
42.0,entrepreneur,single,,no,no,no,,nov,,131.0,,999.0,,nonexistent,-0.1,93.2,-42.0,,5195.8,no
44.0,blue-collar,,basic.4y,no,,no,telephone,jun,mon,,1.0,999.0,,nonexistent,1.4,,-41.8,4961.0,5228.1,no
39.0,housemaid,married,,,no,no,telephone,may,wed,174.0,1.0,999.0,0.0,nonexistent,1.1,93994.0,,4858.0,,no
26.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,152.0,,999.0,0.0,nonexistent,-1.8,,,1299.0,5099.1,no
33.0,technician,,professional.course,no,no,,,jul,thu,,,999.0,0.0,nonexistent,1.4,93918.0,-42.7,,,no
24.0,services,single,high.school,no,,,telephone,,tue,119.0,,999.0,0.0,nonexistent,1.1,93994.0,,4856.0,5191.0,no
38.0,admin.,married,,no,yes,no,cellular,may,fri,,5.0,,,failure,-1.8,92893.0,-46.2,1313.0,5099.1,no
,blue-collar,,,no,,no,,,tue,,1.0,,1.0,success,-1.8,92893.0,,1344.0,5099.1,no
36.0,technician,single,professional.course,no,no,no,cellular,aug,wed,275.0,1.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4967.0,5228.1,no
28.0,services,married,unknown,no,,,telephone,may,wed,,2.0,999.0,,,1.1,,-36.4,4859.0,5191.0,no
,,,basic.9y,unknown,no,yes,cellular,apr,,87.0,2.0,999.0,0.0,nonexistent,-1.8,93075.0,,1415.0,,no
64.0,management,,university.degree,,no,no,cellular,,tue,205.0,1.0,999.0,0.0,nonexistent,-2.9,92963.0,-40.8,1099.0,,yes
,technician,single,professional.course,,no,no,telephone,jun,thu,635.0,3.0,999.0,,nonexistent,,94465.0,,,5228.1,no
31.0,blue-collar,,,no,no,no,cellular,,wed,,,999.0,0.0,nonexistent,1.4,,-42.7,4957.0,,no
,,married,basic.9y,,no,no,telephone,jun,tue,455.0,1.0,999.0,0.0,nonexistent,1.4,,-41.8,4864.0,5228.1,no
,blue-collar,,,no,yes,yes,cellular,,thu,,1.0,999.0,1.0,,-1.8,93075.0,-47.1,1.41,5099.1,no
44.0,,,basic.9y,no,yes,no,cellular,aug,,260.0,1.0,999.0,0.0,,1.4,93444.0,-36.1,,5228.1,no
45.0,self-employed,divorced,,,,yes,cellular,jul,mon,890.0,,,0.0,nonexistent,1.4,93918.0,,4962.0,5228.1,yes
,blue-collar,,basic.4y,,,yes,cellular,aug,thu,,3.0,999.0,0.0,,,93444.0,,4968.0,5228.1,no
,,married,professional.course,no,yes,,,,tue,280.0,2.0,999.0,0.0,nonexistent,,93918.0,-42.7,4962.0,,no
31.0,admin.,divorced,high.school,,no,no,cellular,may,mon,,,,0.0,,-1.8,92893.0,,,5099.1,no
39.0,,divorced,,,yes,,cellular,aug,tue,80.0,,999.0,0.0,,1.4,93444.0,-36.1,4966.0,,no
42.0,blue-collar,married,basic.4y,no,,yes,cellular,,mon,172.0,1.0,999.0,,,-1.8,,-47.1,,,no
23.0,services,single,high.school,no,unknown,,,,,1300.0,3.0,999.0,0.0,nonexistent,1.4,93918.0,,4963.0,,no
40.0,,married,high.school,unknown,no,yes,cellular,may,fri,326.0,,999.0,0.0,,-1.8,,-46.2,1313.0,,no
33.0,technician,single,professional.course,no,no,,cellular,,,480.0,2.0,,0.0,,-1.8,92893.0,-46.2,1266.0,,no
,admin.,single,university.degree,no,no,,,,,234.0,13.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,no
34.0,technician,married,high.school,no,,,,,thu,210.0,1.0,999.0,0.0,nonexistent,1.4,93918.0,,4963.0,5228.1,no
,,,professional.course,no,,,cellular,,,,9.0,,0.0,,,,-36.1,4963.0,5228.1,no
29.0,,single,high.school,no,no,no,cellular,,tue,,2.0,,,,-0.1,93.2,,4153.0,,no
50.0,blue-collar,married,,unknown,yes,,telephone,jul,mon,,,999.0,0.0,nonexistent,1.4,93918.0,,,,no
27.0,technician,single,unknown,no,no,no,cellular,,,7.0,4.0,999.0,,nonexistent,-1.8,92893.0,,1.25,5099.1,no
53.0,,,basic.9y,no,,no,cellular,jul,tue,122.0,4.0,999.0,,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,no
54.0,retired,married,high.school,unknown,,no,,,mon,130.0,1.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
29.0,,married,,no,yes,,,,,51.0,,999.0,0.0,nonexistent,,93918.0,-42.7,,,no
32.0,self-employed,married,basic.6y,no,yes,no,cellular,may,mon,1121.0,3.0,3.0,1.0,,,92893.0,-46.2,1354.0,5099.1,no
44.0,services,,high.school,no,no,no,cellular,,mon,903.0,4.0,999.0,0.0,nonexistent,-1.8,,-46.2,1244.0,5099.1,yes
,technician,single,university.degree,no,yes,no,,jun,,263.0,1.0,,2.0,failure,-1.7,,,0.767,4991.6,yes
,,divorced,,,,no,telephone,may,wed,93.0,,,,nonexistent,,93994.0,-36.4,4858.0,,no
39.0,blue-collar,single,basic.6y,no,yes,no,cellular,,,357.0,1.0,999.0,2.0,failure,,92893.0,-46.2,1291.0,5099.1,no
,admin.,married,university.degree,,yes,,cellular,jul,mon,263.0,1.0,999.0,,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,no
32.0,blue-collar,married,,no,no,no,,jun,,307.0,2.0,,,nonexistent,,94465.0,-41.8,4958.0,,no
31.0,technician,single,basic.9y,,yes,yes,,,wed,131.0,,,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
,admin.,married,university.degree,no,yes,,cellular,aug,,,,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4963.0,,no
34.0,blue-collar,,basic.4y,no,,yes,cellular,jul,tue,528.0,,999.0,,nonexistent,1.4,,-42.7,4962.0,5228.1,no
38.0,,married,,no,unknown,unknown,,may,mon,,3.0,999.0,,nonexistent,,92893.0,,1244.0,5099.1,no
60.0,management,married,university.degree,,,no,,,fri,,,999.0,0.0,nonexistent,1.1,93994.0,,,5191.0,no
32.0,admin.,divorced,high.school,,no,,telephone,may,tue,473.0,1.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4856.0,,no
33.0,technician,single,professional.course,no,no,no,,,,266.0,2.0,999.0,0.0,nonexistent,,93444.0,-36.1,4963.0,5228.1,no
